; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536721379,"CurrentTimeLocal","Tue Sep 11 20:02:59 2018","Hostname","nid01115","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00015
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,8,50,"Success",0.012368,292.656006,39.03685,67.782559,59.929706,59.688708,10.571956,12.574295,542.254839,92236816,0,92236816,1.5560556567e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,9,50,"Success",0.0127,293.03919,39.177688,67.709882,60.104217,59.745828,10.491366,12.572875,542.856445,92236816,0,92236816,1.5560556567e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,10,50,"Success",0.011366,291.568561,39.080656,67.974831,60.341294,59.508006,10.49855,12.553755,541.53973,92236816,0,92236816,1.5560556567e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,11,50,"Success",0.012265,297.678128,39.847229,68.80129,60.098511,59.583965,10.458199,12.572261,549.054058,92236816,0,92236816,1.5560556567e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,0,43,"Warmup",0.01129,252.529204,13.38154,116.761436,116.90074,117.668649,18.939596,14.544611,650.739245,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,1,43,"Warmup",0.013313,252.377874,13.333339,116.53782,117.053145,117.864893,18.928093,14.487382,650.59774,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,2,43,"Success",0.012458,252.457484,13.303386,116.709535,116.930026,117.838054,18.903687,14.585205,650.74166,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,3,43,"Success",0.012925,252.20791,13.323304,116.548754,117.062367,117.86299,18.881991,14.56497,650.466922,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,4,43,"Success",0.012775,252.206239,13.950675,116.505948,116.96279,117.966735,18.926169,14.542173,651.075592,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,5,43,"Success",0.012269,252.417475,13.509956,117.409689,116.888753,117.861022,18.958961,14.517647,651.577452,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,6,43,"Success",0.012807,252.201008,13.313484,116.879745,116.974694,118.079484,18.871992,14.497794,650.833181,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,7,43,"Success",0.01371,252.303992,13.346334,117.063768,117.20239,117.994111,19.007642,14.647382,651.58162,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,8,43,"Success",0.013022,252.450685,13.330463,116.627081,117.099753,117.926916,18.92526,14.493193,650.868422,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,9,43,"Success",0.012388,252.290436,13.476208,116.625376,117.046597,117.831981,18.888096,14.558873,650.731954,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,10,43,"Success",0.013803,252.130165,13.316451,116.586843,117.064246,117.778531,18.919806,14.560729,650.372345,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,11,43,"Success",0.013501,252.414423,13.313601,116.583687,117.019982,117.879108,18.907553,14.574516,650.708409,156250000,0,156250000,1.2144681298e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,0,51,"Warmup",0.000354,0.046995,0.020522,7.4e-05,0.001127,0.000918,6.6e-05,0.002729,0.073197,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,1,51,"Warmup",0.000149,0.035187,0.021002,7.6e-05,0.000377,0.000437,4.5e-05,0.001584,0.059117,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,2,51,"Success",0.000152,0.03427,0.020754,5.6e-05,0.000428,0.000401,3.8e-05,0.001479,0.057842,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,3,51,"Success",0.000136,0.033852,0.020627,5.3e-05,0.000377,0.000374,3.3e-05,0.001486,0.057268,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,4,51,"Success",0.00013,0.033758,0.020334,4.8e-05,0.000333,0.000373,3.3e-05,0.001433,0.056775,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,5,51,"Success",0.000126,0.033548,0.020514,5.7e-05,0.000363,0.000355,3.1e-05,0.001374,0.05659,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,6,51,"Success",0.000128,0.033585,0.020477,6.6e-05,0.000351,0.000358,3.6e-05,0.001374,0.056614,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,7,51,"Success",0.000161,0.033879,0.020683,6.8e-05,0.000353,0.000376,3.8e-05,0.00144,0.05723,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,8,51,"Success",0.000133,0.033679,0.020519,4.5e-05,0.000326,0.000367,4e-05,0.001351,0.056723,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,9,51,"Success",0.000131,0.033476,0.020484,5.5e-05,0.000369,0.000333,4e-05,0.001384,0.056542,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,10,51,"Success",0.000141,0.03335,0.020371,4.6e-05,0.000327,0.000363,3e-05,0.001352,0.056235,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",19,0,0,11,51,"Success",0.000128,0.033492,0.020516,6.6e-05,0.000355,0.000373,3.6e-05,0.001246,0.056467,160,0,152,8.961964423e-17,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,0,52,"Warmup",0.00371,1.2449,1.194246,0.000252,0.374781,0.061121,0.000638,0.028099,2.908202,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,1,52,"Warmup",0.005438,1.884558,1.283602,0.000275,0.258435,0.063412,0.000589,0.028937,3.525778,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,2,52,"Success",0.00534,1.923784,1.247495,0.000243,0.243669,0.065821,0.000731,0.029143,3.516753,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,3,52,"Success",0.005381,1.924624,1.192036,0.000255,0.216463,0.056836,0.000752,0.027951,3.424694,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,4,52,"Success",0.005447,1.90651,1.186446,0.000238,0.221886,0.060675,0.0007,0.029885,3.412216,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,5,52,"Success",0.00544,1.908359,1.188144,0.000251,0.273386,0.060278,0.000595,0.02901,3.465899,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,6,52,"Success",0.00581,1.87873,1.191724,0.000223,0.224451,0.070754,0.000621,0.028666,3.40143,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,7,52,"Success",0.005408,1.917511,1.19005,0.000262,0.22241,0.062469,0.000551,0.028407,3.42751,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,8,52,"Success",0.005475,1.887766,1.202344,0.000281,0.20313,0.063769,0.000724,0.028379,3.392288,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,9,52,"Success",0.005444,1.887284,1.284575,0.000235,0.208042,0.063846,0.00057,0.027336,3.477773,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,10,52,"Success",0.005449,1.870842,1.290492,0.000235,0.219117,0.062202,0.000618,0.028259,3.477632,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,11,52,"Success",0.005428,1.952389,1.207408,0.000221,0.19359,0.065235,0.000708,0.028953,3.45437,2896,0,2888,1.3819909102e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,0,53,"Warmup",0.00536,10.532089,10.154974,0.003985,0.33458,0.143184,0.007592,0.496356,21.678789,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,1,53,"Warmup",0.005402,10.409482,10.14225,0.00396,0.317044,0.155648,0.007366,0.527897,21.569579,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,2,53,"Success",0.005337,10.422696,10.145668,0.004,0.283229,0.136013,0.007473,0.507116,21.512125,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,3,53,"Success",0.005683,10.526509,10.150988,0.00404,0.315596,0.152323,0.008545,0.515663,21.679837,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,4,53,"Success",0.005308,10.39591,10.147154,0.003978,0.300183,0.142879,0.008681,0.533332,21.537946,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,5,53,"Success",0.005321,10.410267,10.19704,0.003935,0.323106,0.125652,0.007462,0.502139,21.575469,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,6,53,"Success",0.005257,10.42802,10.250871,0.004022,0.362836,0.13551,0.007511,0.507363,21.701943,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,7,53,"Success",0.006133,10.422134,10.224438,0.003995,0.334005,0.141784,0.008017,0.511484,21.652488,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,8,53,"Success",0.005229,10.379633,10.303552,0.003961,0.321551,0.158262,0.007081,0.502741,21.682556,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,9,53,"Success",0.005509,10.451118,10.204505,0.004021,0.362872,0.138898,0.00721,0.502108,21.67675,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,10,53,"Success",0.005378,10.505083,10.166708,0.003997,0.351154,0.142666,0.007635,0.513479,21.6966,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,11,53,"Success",0.005412,10.642282,10.225871,0.003982,0.308081,0.15584,0.007648,0.494354,21.843959,54880,0,54872,1.3832699004e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,0,54,"Warmup",0.004903,21.783143,20.607969,0.073372,1.016418,0.724801,0.134395,0.670762,45.01649,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,1,54,"Warmup",0.005503,21.757104,20.201329,0.072402,0.919494,0.706371,0.140243,0.653571,44.45657,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,2,54,"Success",0.005509,21.78977,20.346455,0.07219,0.951663,0.706106,0.139139,0.658581,44.670011,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,3,54,"Success",0.005489,21.812728,20.48312,0.072056,0.980155,0.701802,0.139255,0.660839,44.855989,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,4,54,"Success",0.005463,21.795081,20.896598,0.072168,0.968922,0.705748,0.140449,0.661283,45.246247,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,5,54,"Success",0.005413,21.761891,20.555741,0.072051,0.928572,0.706203,0.139676,0.674869,44.845014,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,6,54,"Success",0.005576,21.804167,20.835206,0.072193,0.948785,0.704357,0.139848,0.665484,45.176109,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,7,54,"Success",0.00548,21.796064,20.84215,0.072236,0.986965,0.727702,0.140724,0.656646,45.228527,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,8,54,"Success",0.005455,21.796946,20.190469,0.071983,0.952853,0.726404,0.134018,0.661439,44.540095,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,9,54,"Success",0.005803,21.817178,20.52377,0.072196,0.927323,0.751271,0.124982,0.663488,44.886556,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,10,54,"Success",0.005418,21.826361,21.038725,0.072203,0.928759,0.692832,0.136955,0.662426,45.364221,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,11,54,"Success",0.005383,21.843187,20.467061,0.072089,0.971196,0.701,0.140529,0.660241,44.861226,1042576,0,1042568,1.6468482787e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,0,55,"Warmup",0.003619,91.30411,27.637969,2.855354,14.590889,13.084372,2.195036,0.715407,152.387939,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,1,55,"Warmup",0.011272,91.576157,27.938574,14.24171,14.593522,12.554456,2.098965,0.737276,163.752812,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,2,55,"Success",0.010798,91.869593,27.92702,14.211708,18.361641,12.613724,2.11636,0.745005,167.856783,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,3,55,"Success",0.010668,92.008319,28.206833,14.212529,14.477527,12.745094,2.120425,0.739714,164.522053,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,4,55,"Success",0.011646,91.912728,27.948681,14.208832,14.507147,12.66443,2.074388,0.777127,164.105889,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,5,55,"Success",0.011325,91.812943,28.002177,14.205607,14.310115,12.973981,2.076569,0.701909,164.095747,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,6,55,"Success",0.010397,91.767106,27.942384,14.207927,14.521327,12.852926,2.063138,0.727378,164.093693,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,7,55,"Success",0.010962,91.807772,27.989396,14.226762,14.461529,12.91812,2.054334,0.764043,164.233815,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,8,55,"Success",0.01129,91.810589,27.930698,14.201317,14.492322,12.877688,2.075923,0.736438,164.137322,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,9,55,"Success",0.011039,91.999217,28.008554,14.21737,14.475424,12.296012,2.111128,0.733484,163.85314,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,10,55,"Success",0.010862,91.838138,28.145288,14.222133,14.355651,12.964737,2.075624,0.742151,164.355687,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",2476099,0,0,11,55,"Success",0.010636,91.833348,27.930617,14.193244,14.469391,12.329652,2.108045,0.76467,163.640374,19808800,0,19808792,1.984230212e-16,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,0,0,"Warmup",0.000132,0.01094,0.007751,7e-05,0.000113,6.1e-05,2.9e-05,0.000366,0.019663,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,1,0,"Warmup",0.000125,0.01083,0.007782,5e-05,0.000111,6.1e-05,2.5e-05,0.000378,0.019574,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,2,0,"Success",0.000154,0.010778,0.007715,4.9e-05,0.00013,6.3e-05,2.1e-05,0.000381,0.019502,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,3,0,"Success",0.000173,0.01095,0.007665,4.8e-05,0.000104,6.3e-05,2.1e-05,0.000386,0.019637,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,4,0,"Success",0.000151,0.010895,0.007751,4.6e-05,0.000129,6.4e-05,2.6e-05,0.000405,0.019671,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,5,0,"Success",0.000126,0.010817,0.007712,4.6e-05,0.0001,6e-05,2.7e-05,0.000384,0.019482,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,6,0,"Success",0.00014,0.010905,0.007636,8e-05,0.000125,6e-05,3.5e-05,0.00037,0.019553,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,7,0,"Success",0.000155,0.01097,0.007836,7.3e-05,0.000126,8.9e-05,2.7e-05,0.000373,0.019849,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,8,0,"Success",0.000124,0.010798,0.00762,7e-05,0.000131,8.8e-05,2.8e-05,0.000381,0.019444,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,9,0,"Success",0.000159,0.010865,0.007664,5e-05,0.000121,6.2e-05,2.7e-05,0.000384,0.019536,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,10,0,"Success",0.000153,0.010764,0.007603,4.5e-05,0.000121,6.4e-05,2.6e-05,0.000392,0.019361,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,11,0,"Success",0.000159,0.01081,0.007551,4.8e-05,0.000105,6.1e-05,2.6e-05,0.000422,0.0194,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,0,1,"Warmup",0.00019,0.013869,0.00951,0.000114,0.000176,0.000109,4.1e-05,0.000501,0.024777,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,1,1,"Warmup",0.000165,0.013861,0.009841,0.000102,0.000143,7.8e-05,4.6e-05,0.000498,0.02496,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,2,1,"Success",0.000147,0.013391,0.009795,7.2e-05,0.00017,0.000108,4.7e-05,0.000549,0.024505,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,3,1,"Success",0.000148,0.013546,0.009589,7.4e-05,0.00012,8e-05,4.7e-05,0.000386,0.024206,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,4,1,"Success",0.000128,0.013171,0.009632,6.3e-05,0.000119,7.2e-05,4.2e-05,0.000469,0.023941,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,5,1,"Success",0.000129,0.013191,0.0096,7.1e-05,0.000119,8.1e-05,4.7e-05,0.000484,0.023982,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,6,1,"Success",0.000139,0.013352,0.009597,7.3e-05,0.000122,7.8e-05,4.3e-05,0.0004,0.024033,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,7,1,"Success",0.000112,0.01432,0.010347,7.5e-05,0.000118,0.00011,4.6e-05,0.000399,0.025757,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,8,1,"Success",0.000138,0.013124,0.009781,7.2e-05,0.000117,7.5e-05,3.2e-05,0.000362,0.023923,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,9,1,"Success",0.000128,0.013032,0.009506,7.1e-05,0.000115,6e-05,3.3e-05,0.00039,0.023547,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,10,1,"Success",0.000128,0.013315,0.009705,7.3e-05,0.000115,7.6e-05,4.5e-05,0.000374,0.024075,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,11,1,"Success",0.000127,0.013258,0.009602,7.4e-05,0.000113,7.7e-05,4.1e-05,0.000362,0.023894,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,0,2,"Warmup",0.000177,0.016631,0.011543,7.9e-05,0.000207,0.000141,4.5e-05,0.00048,0.029577,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,1,2,"Warmup",0.000184,0.014917,0.010727,7.6e-05,0.000155,0.000108,4.2e-05,0.000481,0.026903,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,2,2,"Success",0.000149,0.014575,0.010869,7.6e-05,0.000155,0.000103,5.8e-05,0.000445,0.026631,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,3,2,"Success",0.000154,0.014632,0.010884,7.5e-05,0.000165,0.000103,4.3e-05,0.000428,0.026692,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,4,2,"Success",0.000155,0.014846,0.010725,9.3e-05,0.000167,0.000137,4.8e-05,0.000452,0.026849,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,5,2,"Success",0.000171,0.014673,0.010764,9.2e-05,0.000155,9.2e-05,4.1e-05,0.000428,0.026642,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,6,2,"Success",0.00017,0.014543,0.010712,4.7e-05,0.000183,9.6e-05,4.2e-05,0.000418,0.026425,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,7,2,"Success",0.000176,0.014322,0.010651,6.4e-05,0.000154,8.6e-05,4.7e-05,0.000435,0.026161,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,8,2,"Success",0.000118,0.014523,0.010762,7.6e-05,0.000177,8.5e-05,4.1e-05,0.000457,0.026442,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,9,2,"Success",0.000129,0.014476,0.010556,6.4e-05,0.000125,8.7e-05,4.8e-05,0.000463,0.026175,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,10,2,"Success",0.000132,0.014666,0.010608,4.8e-05,0.000143,8.8e-05,4.1e-05,0.000463,0.026438,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,11,2,"Success",0.000164,0.014895,0.010763,6.4e-05,0.000122,0.000121,4.2e-05,0.000407,0.02683,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,0,3,"Warmup",0.000162,0.942866,1.037811,0.00015,0.000705,0.000355,5e-05,0.001391,1.983815,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,1,3,"Warmup",0.000205,0.871086,1.083085,0.000137,0.000566,0.000292,6.1e-05,0.001323,1.957088,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,2,3,"Success",0.000204,0.872105,1.032848,0.00012,0.000498,0.000285,5.7e-05,0.001359,1.907788,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,3,3,"Success",0.000157,0.882213,1.03153,0.000122,0.000551,0.00034,6.6e-05,0.001351,1.916601,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,4,3,"Success",0.00014,0.87218,1.044546,0.000153,0.000516,0.00033,6.6e-05,0.001275,1.919473,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,5,3,"Success",0.000158,0.873603,1.0328,0.000147,0.000493,0.000304,4.6e-05,0.001288,1.90915,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,6,3,"Success",0.000201,0.871768,1.042327,0.000121,0.000467,0.00032,5.8e-05,0.001315,1.916859,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,7,3,"Success",0.000164,0.872133,1.030253,0.000145,0.000488,0.000257,4.5e-05,0.001246,1.905016,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,8,3,"Success",0.000181,0.915449,1.030753,9e-05,0.000494,0.00032,6.7e-05,0.001281,1.948929,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,9,3,"Success",0.000144,0.872404,1.043762,0.000134,0.000513,0.000312,5.4e-05,0.001376,1.919007,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,10,3,"Success",0.000159,0.87216,1.028959,0.000118,0.000555,0.000346,4.2e-05,0.001386,1.90398,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,11,3,"Success",0.000184,0.879626,1.032531,0.000114,0.000445,0.000279,4e-05,0.001283,1.914774,272,0,256,1.9940194165e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,0,4,"Warmup",0.00019,3.25336,5.097639,0.00016,0.000691,0.000536,5.3e-05,0.002117,8.355178,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,1,4,"Warmup",0.000199,3.241131,5.113425,0.000146,0.000725,0.000477,4.9e-05,0.002098,8.358595,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,2,4,"Success",0.000207,3.200649,5.097133,0.000161,0.00073,0.000431,6.1e-05,0.002041,8.301744,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,3,4,"Success",0.000201,3.245085,5.082617,0.000134,0.000666,0.000457,6.2e-05,0.002083,8.331625,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,4,4,"Success",0.000186,3.237634,5.08456,0.000129,0.00072,0.000438,5.1e-05,0.002044,8.326098,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,5,4,"Success",0.000189,3.249211,5.084313,0.000132,0.000727,0.000409,5e-05,0.002069,8.337442,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,6,4,"Success",0.000199,3.211552,5.096556,0.000174,0.000718,0.000449,5.1e-05,0.002019,8.312046,528,0,512,1.9781305624e-17,0
