; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536721661,"CurrentTimeLocal","Tue Sep 11 20:07:41 2018","Hostname","nid01115","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 4.6e-05
; "Time_ContextDestroy [ms]", 8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,1,27,"Warmup",0.000567,0.068946,0.066015,0.000819,0.015224,0.015323,0.000314,0.002357,0.169818,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,2,27,"Success",0.000512,0.068343,0.06539,0.000763,0.015073,0.015245,0.000306,0.00239,0.168318,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,3,27,"Success",0.00052,0.068479,0.064687,0.000768,0.014948,0.015214,0.00031,0.002249,0.167445,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,4,27,"Success",0.000498,0.068238,0.065202,0.000807,0.014952,0.015115,0.000319,0.002245,0.167631,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,5,27,"Success",0.000516,0.068107,0.064682,0.000786,0.014978,0.015143,0.0003,0.002247,0.167021,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,6,27,"Success",0.000551,0.068263,0.065039,0.000746,0.015037,0.015195,0.000305,0.002254,0.167666,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,7,27,"Success",0.000493,0.068092,0.064738,0.000754,0.014981,0.015108,0.00032,0.002215,0.166942,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,8,27,"Success",0.000476,0.068125,0.064823,0.000791,0.015019,0.015237,0.000291,0.002198,0.167253,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,9,27,"Success",0.000528,0.06879,0.064856,0.000787,0.015038,0.015179,0.000298,0.002171,0.167911,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,10,27,"Success",0.000487,0.068092,0.064853,0.000739,0.015008,0.015076,0.000298,0.002172,0.167004,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2187,0,0,11,27,"Success",0.000529,0.068362,0.065109,0.000859,0.014994,0.01511,0.0003,0.002213,0.167737,17500,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,0,46,"Warmup",0.000726,0.079462,0.073293,0.000809,0.013857,0.013951,0.000486,0.002369,0.185298,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,1,46,"Warmup",0.00056,0.073307,0.070764,0.000787,0.013288,0.013406,0.000468,0.001917,0.174775,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,2,46,"Success",0.000504,0.073269,0.070434,0.000754,0.013206,0.013342,0.00046,0.001957,0.174211,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,3,46,"Success",0.000476,0.072864,0.070152,0.000773,0.013118,0.013235,0.000442,0.001915,0.173259,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,4,46,"Success",0.000455,0.072802,0.070197,0.000763,0.013184,0.013271,0.000446,0.001929,0.173315,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,5,46,"Success",0.000501,0.072862,0.07005,0.000758,0.013121,0.013217,0.000439,0.001873,0.173082,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,6,46,"Success",0.000478,0.072889,0.076776,0.000765,0.013396,0.013226,0.00044,0.001923,0.180167,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,7,46,"Success",0.000492,0.07279,0.070099,0.00078,0.013144,0.013191,0.00043,0.001844,0.173031,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,8,46,"Success",0.000499,0.07235,0.069878,0.000748,0.0131,0.013267,0.000425,0.001918,0.172461,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,9,46,"Success",0.000459,0.072644,0.070335,0.000763,0.013078,0.013225,0.000422,0.001925,0.173135,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,10,46,"Success",0.00047,0.072673,0.070084,0.000776,0.013159,0.013169,0.000438,0.001862,0.172884,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",2401,0,0,11,46,"Success",0.000503,0.072627,0.070382,0.000776,0.013101,0.013155,0.000452,0.001896,0.173154,19212,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,0,38,"Warmup",0.00068,0.097736,0.095058,0.000975,0.018507,0.017938,0.000599,0.002723,0.23461,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,1,38,"Warmup",0.000584,0.095233,0.092127,0.000953,0.017574,0.017351,0.000567,0.002318,0.226974,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,2,38,"Success",0.000536,0.09484,0.091573,0.000901,0.017578,0.017232,0.000525,0.002296,0.225762,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,3,38,"Success",0.000468,0.09475,0.098183,0.000952,0.017663,0.017279,0.00056,0.002178,0.23229,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,4,38,"Success",0.00048,0.094511,0.09224,0.00091,0.017551,0.017214,0.000533,0.002063,0.225783,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,5,38,"Success",0.000484,0.093892,0.091572,0.000903,0.017502,0.01722,0.000548,0.002022,0.224411,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,6,38,"Success",0.000465,0.094094,0.092125,0.000848,0.017469,0.017158,0.000553,0.002015,0.225007,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,7,38,"Success",0.000463,0.093997,0.092113,0.000918,0.017482,0.01728,0.000568,0.00199,0.225071,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,8,38,"Success",0.000467,0.094044,0.091482,0.000916,0.017457,0.017227,0.000549,0.001974,0.224374,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,9,38,"Success",0.00046,0.094132,0.092011,0.000918,0.017497,0.017155,0.000545,0.002,0.224997,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,10,38,"Success",0.00048,0.093956,0.091669,0.000894,0.017542,0.017212,0.000577,0.002037,0.224636,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",3125,0,0,11,38,"Success",0.000462,0.094022,0.091941,0.000892,0.017576,0.017207,0.000561,0.002,0.224919,25004,0,12500,6.7607455711e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,0,28,"Warmup",0.000788,0.226086,0.213659,0.002245,0.050863,0.050154,0.001555,0.003346,0.549043,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,1,28,"Warmup",0.000677,0.209846,0.204803,0.002156,0.049474,0.049733,0.001545,0.002884,0.521415,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,2,28,"Success",0.000551,0.208432,0.203116,0.002199,0.049401,0.049614,0.001529,0.002879,0.518028,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,3,28,"Success",0.000494,0.207603,0.210764,0.002196,0.049372,0.04968,0.001521,0.00279,0.524724,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,4,28,"Success",0.000556,0.207788,0.203338,0.002218,0.049309,0.04962,0.001532,0.002823,0.517483,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,5,28,"Success",0.000586,0.206591,0.201681,0.00212,0.049328,0.049643,0.001525,0.002755,0.514509,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,6,28,"Success",0.000484,0.207006,0.202072,0.002178,0.049271,0.049707,0.001529,0.002733,0.515276,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,7,28,"Success",0.000524,0.207522,0.201708,0.002203,0.04945,0.049578,0.001533,0.002807,0.515626,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,8,28,"Success",0.000535,0.206782,0.201698,0.002168,0.049216,0.04959,0.001535,0.002681,0.514467,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,9,28,"Success",0.00048,0.207261,0.201827,0.002212,0.049295,0.049667,0.001523,0.002708,0.515256,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,10,28,"Success",0.000564,0.205847,0.220443,0.00216,0.050308,0.049684,0.001554,0.002648,0.533502,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",6561,0,0,11,28,"Success",0.000549,0.208093,0.202434,0.002195,0.049208,0.049692,0.001536,0.002747,0.516738,52492,0,26244,6.3168518613e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,0,39,"Warmup",0.000713,0.504459,0.496574,0.005747,0.105978,0.11335,0.003862,0.00311,1.234357,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,1,39,"Warmup",0.000593,0.490511,0.496304,0.005638,0.102996,0.113138,0.00382,0.002952,1.216441,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,2,39,"Success",0.0006,0.488915,0.487752,0.005655,0.102783,0.112567,0.0038,0.002749,1.20518,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,3,39,"Success",0.000547,0.487247,0.4867,0.00564,0.10285,0.112608,0.003793,0.002761,1.202443,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,4,39,"Success",0.000586,0.488548,0.486585,0.005653,0.102786,0.122109,0.003821,0.002901,1.213357,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,5,39,"Success",0.000611,0.488674,0.486654,0.005772,0.102685,0.11264,0.003814,0.002806,1.204038,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,6,39,"Success",0.000515,0.487296,0.485447,0.005675,0.102887,0.112061,0.00382,0.002764,1.200793,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,7,39,"Success",0.000509,0.487466,0.485968,0.005725,0.10271,0.112767,0.003824,0.002667,1.201947,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,8,39,"Success",0.000555,0.487106,0.486737,0.005729,0.102744,0.112528,0.003817,0.002688,1.202206,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,9,39,"Success",0.000533,0.486169,0.484719,0.005732,0.102805,0.112516,0.003836,0.002692,1.199314,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,10,39,"Success",0.000485,0.487075,0.484973,0.005608,0.102918,0.1123,0.003845,0.002763,1.200267,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",15625,0,0,11,39,"Success",0.00054,0.493689,0.486974,0.005751,0.102538,0.112084,0.003824,0.002811,1.208519,125004,0,62500,8.0548923682e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,0,47,"Warmup",0.000744,0.539839,0.529326,0.005666,0.133238,0.120867,0.004107,0.003007,1.337275,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,1,47,"Warmup",0.000641,0.526325,0.524475,0.00611,0.111083,0.120618,0.004101,0.00271,1.296512,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,2,47,"Success",0.000551,0.526331,0.529084,0.005635,0.130715,0.120506,0.00407,0.002499,1.319702,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,3,47,"Success",0.000518,0.525043,0.535389,0.00562,0.132097,0.128161,0.004069,0.002458,1.333639,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,4,47,"Success",0.000547,0.525005,0.522758,0.006035,0.111043,0.120463,0.004045,0.002549,1.292785,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,5,47,"Success",0.000554,0.5248,0.521478,0.006073,0.141203,0.1204,0.004058,0.002627,1.321497,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,6,47,"Success",0.000563,0.524685,0.535064,0.012635,0.136184,0.120387,0.004046,0.002524,1.336418,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,7,47,"Success",0.000563,0.524517,0.522654,0.006081,0.144391,0.12003,0.004033,0.002517,1.32512,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,8,47,"Success",0.000543,0.523945,0.528895,0.005648,0.131251,0.120625,0.004034,0.002596,1.317853,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,9,47,"Success",0.000587,0.523954,0.530818,0.005997,0.110491,0.120201,0.00405,0.002412,1.298843,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,10,47,"Success",0.000553,0.524482,0.531476,0.005547,0.131695,0.120447,0.004022,0.002477,1.321009,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",16807,0,0,11,47,"Success",0.000515,0.524031,0.534246,0.005653,0.132026,0.119934,0.004045,0.002493,1.323255,134460,0,67228,6.9632772284e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,0,29,"Warmup",0.000797,0.650447,0.639384,0.007979,0.162349,0.174076,0.004918,0.003689,1.644092,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,1,29,"Warmup",0.000597,0.633796,0.631839,0.008096,0.160398,0.174786,0.004837,0.003524,1.618228,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,2,29,"Success",0.000568,0.6327,0.636756,0.007914,0.160085,0.174565,0.004884,0.00355,1.621374,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,3,29,"Success",0.000634,0.632683,0.628236,0.007872,0.16146,0.173981,0.00486,0.003547,1.613671,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,4,29,"Success",0.000564,0.63011,0.629444,0.007952,0.161494,0.174407,0.004867,0.003279,1.612509,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,5,29,"Success",0.000557,0.631391,0.629109,0.007914,0.161363,0.173784,0.004919,0.003347,1.612753,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,6,29,"Success",0.000563,0.632314,0.628488,0.007924,0.160304,0.174186,0.00486,0.003389,1.612393,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,7,29,"Success",0.000537,0.638972,0.628883,0.00792,0.160361,0.174069,0.004887,0.003374,1.619405,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,8,29,"Success",0.000547,0.631389,0.628829,0.007902,0.160357,0.173204,0.004865,0.003129,1.610586,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,9,29,"Success",0.000505,0.630013,0.634806,0.007938,0.160111,0.173922,0.004875,0.00323,1.615789,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,10,29,"Success",0.000571,0.629725,0.628363,0.00791,0.160927,0.173726,0.004939,0.003052,1.609586,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,11,29,"Success",0.000546,0.630403,0.629423,0.007943,0.161212,0.174122,0.004857,0.003296,1.612141,157468,0,78732,6.2543663911e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,0,30,"Warmup",0.000672,1.751975,1.779482,0.029777,0.524398,0.557956,0.01481,0.004036,4.663586,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,1,30,"Warmup",0.000533,1.711163,1.667583,0.029333,0.522355,0.592026,0.028013,0.003934,4.555387,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,2,30,"Success",0.000584,1.652854,1.671453,0.029565,0.583916,0.556454,0.014872,0.003508,4.513596,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,3,30,"Success",0.000554,1.654434,1.731158,0.029495,0.522091,0.556883,0.014729,0.003444,4.513172,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,4,30,"Success",0.000587,1.647643,1.721786,0.029206,0.520677,0.557889,0.014774,0.003448,4.496418,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,5,30,"Success",0.000533,1.643961,1.711142,0.02907,0.521793,0.556424,0.014775,0.003478,4.481574,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,6,30,"Success",0.000524,1.683777,1.66919,0.02907,0.522263,0.555958,0.014727,0.003383,4.479275,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,7,30,"Success",0.000572,1.687369,1.667091,0.029516,0.522331,0.556534,0.014797,0.003309,4.481914,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,8,30,"Success",0.000532,1.698389,1.671853,0.029623,0.521657,0.601646,0.0149,0.003359,4.542375,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,9,30,"Success",0.000496,1.654909,1.668897,0.02869,0.56379,0.556347,0.014874,0.003418,4.491798,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,10,30,"Success",0.000552,1.6477,1.726119,0.029259,0.522125,0.557102,0.014814,0.003317,4.501366,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,11,30,"Success",0.00057,1.650139,1.708925,0.029333,0.521391,0.557023,0.014943,0.003352,4.486047,472396,0,236196,7.7362909627e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,0,40,"Warmup",0.00068,2.375154,2.416571,0.037142,0.665867,0.673748,0.024269,0.003835,6.197708,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,1,40,"Warmup",0.000565,2.340823,2.36087,0.036125,0.652921,0.610992,0.022561,0.003185,6.028407,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,2,40,"Success",0.000406,2.196538,2.132971,0.033358,0.591573,0.675477,0.022569,0.00302,5.656252,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,3,40,"Success",0.000511,2.110661,2.222239,0.033124,0.591532,0.611658,0.02241,0.0029,5.595374,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,4,40,"Success",0.000456,2.176928,2.138233,0.033373,0.592319,0.633264,0.023167,0.003076,5.601173,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,5,40,"Success",0.000443,2.131426,2.179387,0.033571,0.590498,0.611897,0.022389,0.00294,5.572894,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,6,40,"Success",0.00045,2.131371,2.156666,0.033198,0.59021,0.611913,0.022584,0.003055,5.549773,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,7,40,"Success",0.000463,2.152135,2.130807,0.033251,0.666224,0.611765,0.022383,0.002971,5.620346,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,8,40,"Success",0.000401,2.113681,2.189324,0.0333,0.591411,0.61183,0.022589,0.003034,5.565895,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,9,40,"Success",0.000422,2.249043,2.131825,0.033613,0.598162,0.665453,0.022493,0.003023,5.704358,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,10,40,"Success",0.000401,2.112578,2.186588,0.033045,0.590341,0.611372,0.022625,0.002984,5.560254,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,11,40,"Success",0.00041,2.161208,2.134777,0.033453,0.591279,0.63314,0.036164,0.003109,5.5939,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,0,48,"Warmup",0.000678,3.353532,3.479405,0.034171,0.982952,1.109223,0.037996,0.003637,9.002032,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,1,48,"Warmup",0.000579,3.286498,3.174152,0.034104,0.977551,1.136294,0.039725,0.003225,8.652592,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,2,48,"Success",0.000484,3.222097,3.17035,0.034079,0.978308,1.167944,0.037973,0.00305,8.614715,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,3,48,"Success",0.000467,3.305397,3.10835,0.034159,1.039231,1.106961,0.037877,0.003,8.635788,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,4,48,"Success",0.000477,3.282112,3.169405,0.034075,0.97831,1.107027,0.03779,0.003097,8.61266,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,5,48,"Success",0.000457,3.285496,3.158866,0.033563,0.948315,1.076663,0.037067,0.002874,8.543613,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,6,48,"Success",0.00042,3.163143,3.051169,0.033597,0.94529,1.07672,0.037084,0.002837,8.310588,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,7,48,"Success",0.000448,3.217613,3.082186,0.033579,0.948458,1.100402,0.037913,0.002943,8.423861,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,8,48,"Success",0.000433,3.128293,3.054747,0.033597,0.944962,1.116069,0.037192,0.002839,8.318455,941196,0,470596,8.0418685353e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,9,48,"Success",0.000421,3.120796,3.070891,0.033706,0.97171,1.119368,0.037233,0.002878,8.357312,941196,0,470596,8.0418685353e-08,0
