; "SupportedThreads",272,"UsedThreads",272,"TotalMemory",101215670272,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536875344,"CurrentTimeLocal","Thu Sep 13 14:49:04 2018","Hostname","nid07929","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00023
; "Time_ContextDestroy [ms]", 0.00025
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,8,7,"Success",0.03738,31.78837,37.393311,0.00367,1.154474,0.633468,0.00404,0.953312,71.973236,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,9,7,"Success",0.048341,32.017723,37.37111,0.00367,1.065643,0.78981,0.00421,0.954152,72.259329,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,10,7,"Success",0.03747,32.058424,37.543532,0.0034,1.039863,0.625798,0.00353,0.943742,72.261079,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,11,7,"Success",0.01875,31.196312,37.366561,0.00363,1.061443,0.844631,0.00688,0.952892,71.456379,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.04774,23.884171,30.631235,0.00526,8.374865,0.698999,0.0051,0.963423,64.615723,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.037101,24.237645,30.516274,0.00586,1.362757,0.690629,0.00719,0.959672,57.828718,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,2,8,"Success",0.038861,24.430077,30.554875,0.00516,1.372307,0.682148,0.006031,0.960042,58.060701,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,3,8,"Success",0.03708,24.300896,30.512444,0.00541,4.074551,52.555062,0.00539,0.990732,112.486985,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,4,8,"Success",0.046771,23.926441,30.683876,0.0058,8.574178,0.676309,0.0108,1.050363,64.979788,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,5,8,"Success",0.037531,24.193184,30.574185,0.00578,1.127894,0.671078,0.00811,1.092114,57.714986,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,6,8,"Success",0.035771,24.238655,30.565474,0.00534,1.087334,0.679469,0.00569,1.084043,57.707276,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,7,8,"Success",0.0372,24.381457,30.547254,0.00568,1.080724,0.682758,0.005241,1.072723,57.820777,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,8,8,"Success",0.037321,24.198724,30.523045,0.00564,1.027013,0.677718,0.00963,1.076564,57.561495,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,9,8,"Success",0.036911,24.258005,30.592865,0.00586,1.008712,0.665479,0.00501,0.951342,57.535014,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,10,8,"Success",0.037361,24.320366,30.669076,0.00535,1.014723,0.674918,0.00594,0.952852,57.685956,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,11,8,"Success",0.036921,24.279615,30.613316,0.0056,0.984082,0.672279,0.00592,0.960232,57.563475,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.046931,11.886649,12.789221,0.009711,8.374875,8.609948,0.01071,0.495007,42.227942,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.03595,12.097802,12.511968,0.0088,1.58001,0.323884,0.0095,0.435575,27.012749,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,2,9,"Success",0.034971,12.076821,12.603629,0.00882,1.300057,0.318194,0.00867,0.427375,26.783077,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,3,9,"Success",0.037341,12.156813,12.476787,0.0085,8.71853,6.158697,0.0117,0.432516,40.005074,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,4,9,"Success",0.046841,12.119112,12.547078,0.00838,1.278196,0.329875,0.00842,0.430185,26.779617,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,5,9,"Success",0.0364,12.077413,12.561658,0.00893,1.136204,0.317494,0.00911,0.427866,26.580025,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,6,9,"Success",0.041261,12.122462,12.502308,0.00867,1.130344,0.322594,0.01544,0.423125,26.570924,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,7,9,"Success",0.03625,12.079172,12.489827,0.008621,1.062513,0.325304,0.01263,0.423255,26.442222,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,8,9,"Success",0.035811,12.064072,12.462816,0.009021,1.040613,0.325434,0.00799,0.533087,26.488794,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,9,9,"Success",0.036611,12.017961,12.510228,0.00895,1.038973,0.388555,0.00789,0.428635,26.442993,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,10,9,"Success",0.03541,12.097722,12.506938,0.00895,1.068384,0.323444,0.00957,0.430445,26.488943,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,11,9,"Success",0.03559,12.121963,12.441046,0.00932,1.070124,0.324974,0.01144,0.427405,26.446692,32768,0,32768,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,0,10,"Warmup",0.03007,13.542941,12.475617,0.01587,10.394741,16.072682,0.01667,0.654459,53.20799,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,1,10,"Warmup",0.036721,12.496107,12.519058,0.01623,1.463468,0.434036,0.01607,0.648448,27.635588,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,2,10,"Success",0.036351,12.598108,12.568918,0.016091,1.353737,0.441875,0.01525,0.645999,27.681419,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,3,10,"Success",0.036851,12.486756,12.518958,0.01629,1.363577,0.442216,0.02071,0.646098,27.537076,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,4,10,"Success",0.036371,12.825551,12.577908,0.016201,8.77691,0.437246,0.01527,0.643108,35.333595,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,5,10,"Success",0.037031,12.478887,12.515148,0.01603,1.172535,0.442085,0.01506,0.73674,27.420056,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,6,10,"Success",0.03642,12.478457,12.523088,0.01777,1.209275,0.444666,0.01625,0.647398,27.378684,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,7,10,"Success",0.037011,12.577048,12.525748,0.01561,1.134424,0.445406,0.01707,0.645278,27.402635,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,8,10,"Success",0.03632,12.501647,12.522267,0.01621,1.104664,0.525907,0.01509,0.646188,27.376444,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,9,10,"Success",0.037641,12.505537,12.630539,0.01556,1.068424,0.439235,0.017501,0.643308,27.362705,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,10,10,"Success",0.03713,12.558008,12.548498,0.015991,1.069083,0.437486,0.01587,0.641938,27.328984,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4096,0,0,11,10,"Success",0.03597,12.472277,12.426297,0.01631,1.155494,0.440866,0.01493,0.642718,27.210192,65536,0,65536,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,0,11,"Warmup",0.03074,41.780356,32.953865,0.03226,2.208938,0.596057,0.031301,6.138127,83.783004,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,1,11,"Warmup",0.01869,42.263662,32.955125,0.036511,2.282228,16.224374,0.030521,6.166787,99.984648,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,2,11,"Success",0.01963,42.343943,32.733442,0.036271,2.137847,0.610727,0.031651,6.170227,84.090388,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,3,11,"Success",0.02019,42.333873,32.619381,0.03412,26.267151,1.138114,0.031541,6.211378,108.662118,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,4,11,"Success",0.03446,42.552856,32.60621,0.034671,2.071906,0.495096,0.032831,6.158237,83.992367,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,5,11,"Success",0.02011,42.307183,32.652721,0.03414,10.396661,0.492996,0.034291,6.148637,92.099359,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,6,11,"Success",0.01987,42.346403,32.695012,0.03639,17.286968,0.567777,0.03072,6.144538,99.134608,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,7,11,"Success",0.019471,42.312532,32.643931,0.036621,1.918674,0.580327,0.031601,6.178177,83.730644,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,8,11,"Success",0.01971,42.347733,32.717962,0.036851,1.930344,0.505636,0.032101,6.268889,83.866866,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,9,11,"Success",0.018841,42.293662,32.695912,0.03407,1.912464,0.507617,0.0322,12.910912,90.413558,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,10,11,"Success",0.01898,42.15046,32.627241,0.03548,10.536053,0.496196,0.036861,6.154087,92.062758,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8192,0,0,11,11,"Success",0.01872,42.323773,32.673511,0.035021,10.188328,0.511646,0.031641,6.151537,91.941157,131072,0,131072,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,0,12,"Warmup",0.03218,42.672237,33.117527,0.043221,9.171015,0.557797,0.058361,6.32477,91.983158,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,1,12,"Warmup",0.01952,43.414836,33.189198,0.051331,2.285209,0.565717,0.058491,6.430221,86.021003,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,2,12,"Success",0.01972,43.350086,33.085826,0.051421,2.293069,0.557717,0.05775,6.33344,85.755719,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,3,12,"Success",0.02026,43.386767,33.130537,0.05135,2.209088,0.554307,0.058341,6.462801,85.879841,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,4,12,"Success",0.020331,43.342565,33.137628,0.05108,2.132287,0.667398,0.058351,6.32193,85.73784,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,5,12,"Success",0.034711,43.441327,33.175377,0.051741,2.127577,0.561187,0.0577,6.431071,85.886681,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,6,12,"Success",0.01972,43.252215,33.185227,0.051411,2.030875,0.578248,0.058311,6.40957,85.591967,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,7,12,"Success",0.01988,43.376636,33.145977,0.051311,2.111006,0.571867,0.058031,6.3286,85.669778,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,8,12,"Success",0.01943,43.273735,33.163728,0.05196,1.983445,0.572137,0.058151,11.947651,91.076007,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,9,12,"Success",0.01974,43.107712,33.138228,0.0516,2.065196,0.571497,0.059171,6.32514,85.344934,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,10,12,"Success",0.01991,43.364946,33.068047,0.05127,2.150817,0.562127,0.058341,6.438161,85.720149,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16384,0,0,11,12,"Success",0.01995,43.363296,33.128137,0.051921,2.066656,0.559567,0.142272,6.349729,85.688978,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,0,13,"Warmup",0.033771,43.72913,32.077604,0.089011,2.572943,0.589617,0.113202,6.440781,85.656499,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,1,13,"Warmup",0.02066,44.011534,32.244256,0.102191,2.502822,0.619048,0.176362,6.35401,86.038883,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,2,13,"Success",0.01869,44.033315,32.148755,0.102501,17.884165,0.602328,0.113151,6.33363,101.244315,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,3,13,"Success",0.02019,44.037594,32.248356,0.102181,2.360129,0.597778,0.114241,6.460892,85.950372,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,4,13,"Success",0.01924,43.980713,32.204915,0.103101,2.3828,0.614338,0.113082,6.341669,85.767669,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,5,13,"Success",0.034471,44.125365,32.139615,0.157032,2.286549,0.613897,0.113702,6.453851,85.932592,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,6,13,"Success",0.0189,43.994024,32.172285,0.101231,2.442771,0.602438,0.119761,6.34856,85.80747,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,7,13,"Success",0.0197,44.083435,32.257366,0.102572,2.192637,0.605468,0.114671,12.530308,91.915257,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,8,13,"Success",0.01932,43.841942,32.090424,0.102821,24.526539,0.645158,0.113322,6.34406,107.691166,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,9,13,"Success",0.02012,44.061485,32.147845,0.102881,2.157457,0.599427,0.114291,6.409421,85.622178,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,10,13,"Success",0.01996,43.986224,32.162325,0.101241,2.237018,0.593148,0.112651,6.450522,85.670779,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,11,13,"Success",0.02014,44.120026,32.142805,0.101531,2.289569,0.599317,0.113302,6.346239,85.740739,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,0,14,"Warmup",0.03617,46.135521,63.213326,0.170542,43.465578,25.024694,0.238183,4.421765,182.7128,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,1,14,"Warmup",0.01989,45.008097,63.400318,0.205103,21.890896,1.244215,0.245273,4.304175,136.325317,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,2,14,"Success",0.030791,44.584351,62.886812,0.255853,2.548642,9.058954,0.286524,4.311594,123.973741,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,3,14,"Success",0.018371,44.563791,63.124345,0.200572,2.528012,9.942495,0.232663,4.382465,125.000294,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,4,14,"Success",0.01986,45.020497,62.915772,0.199043,2.532202,1.306366,0.233433,4.449126,116.686329,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,5,14,"Success",0.020011,44.539991,63.088784,0.198683,2.488291,1.393767,0.233353,4.375816,116.346156,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,6,14,"Success",0.01986,44.852205,63.119005,0.199882,2.666514,1.299346,0.233703,4.339315,116.73762,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,7,14,"Success",0.019041,44.52811,63.102835,0.199172,2.582323,1.409288,0.240153,4.372055,116.460527,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,8,14,"Success",0.01887,44.785384,63.096915,0.199672,2.590513,1.300146,0.233803,4.331955,116.564938,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,9,14,"Success",0.03204,44.712884,63.351607,0.199963,2.520091,9.721243,0.233323,4.452756,125.231507,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,10,14,"Success",0.0191,44.814894,63.010164,0.200252,2.521202,1.301486,0.233073,4.340575,116.448516,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,11,14,"Success",0.01895,44.536031,63.097234,0.197893,2.40701,1.381447,0.233873,8.69896,120.578148,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,0,15,"Warmup",0.03039,54.864881,64.614344,0.322664,45.459143,62.398335,0.457976,3.228601,231.383904,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,1,15,"Warmup",0.018841,54.998162,64.354271,0.382355,45.196219,52.959556,0.457256,4.503957,222.878827,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,2,15,"Success",0.019791,55.546239,64.727955,0.381765,44.567671,52.633513,0.451586,4.504707,222.840797,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,3,15,"Success",0.02029,55.442619,64.38805,0.382425,45.455042,85.259594,0.444506,4.327414,255.72795,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,4,15,"Success",0.035951,55.836693,64.564203,0.384685,45.569484,53.613095,0.452346,4.442925,224.906442,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,5,15,"Success",0.020641,55.215275,64.35601,0.382885,43.464677,49.497474,0.439175,4.383225,217.766752,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,6,15,"Success",0.01929,55.313207,64.645934,0.387655,17.627212,2.184217,0.442706,4.476826,145.104567,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,7,15,"Success",0.02004,55.471608,64.461442,0.386895,41.930548,2.282589,0.454985,4.489757,169.505254,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,8,15,"Success",0.01968,55.743702,64.807706,0.395645,5.838613,2.210298,0.457846,4.522187,134.004987,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,9,15,"Success",0.034071,55.986975,64.654424,0.395335,3.297051,10.349541,0.457765,4.509347,139.691999,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,10,15,"Success",0.02022,55.816113,64.924787,0.396555,3.193371,12.011731,0.529127,4.547087,141.446791,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,11,15,"Success",0.019821,55.974754,64.606154,0.397585,3.390003,10.161448,0.455515,4.508367,139.521777,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,0,16,"Warmup",0.03503,73.372924,69.654558,0.677738,52.448121,52.819285,0.930262,3.736237,253.680565,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,1,16,"Warmup",0.01779,71.140616,62.437546,0.79343,50.562167,6.099117,0.935781,3.719157,195.712784,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,2,16,"Success",0.03015,71.42194,62.322614,0.7964,24.903844,5.689442,0.924071,3.733927,169.828818,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,3,16,"Success",0.01818,71.50565,62.430947,0.78388,21.274998,5.706691,0.900982,3.729817,166.362095,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,4,16,"Success",0.01928,71.593852,62.214193,0.757199,21.189777,5.642061,0.902002,3.740157,166.065672,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,5,16,"Success",0.01818,71.545031,62.180803,0.76079,18.135358,5.626171,0.900471,3.739568,162.913482,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,6,16,"Success",0.01923,71.566981,62.254115,0.756819,34.89926,5.827183,0.900941,3.728447,179.959756,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,7,16,"Success",0.03046,71.742723,62.391716,0.75742,12.370726,5.713642,0.953922,3.738937,157.707066,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,8,16,"Success",0.019971,71.689333,62.332344,0.75939,14.26328,5.733302,0.902591,3.741007,159.447958,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,9,16,"Success",0.0193,71.653352,62.171224,0.758559,14.003886,5.746233,0.900791,3.752377,159.013282,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,10,16,"Success",0.02638,71.531521,62.253074,0.75922,20.754331,5.775883,0.901811,3.742857,165.752347,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",262144,0,0,11,16,"Success",0.01864,71.637392,62.250494,0.7609,18.016677,5.746512,0.900971,3.747227,163.086334,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,0,17,"Warmup",0.078741,1363.199821,1518.048021,2.292039,88.528065,66.848122,1.899494,5.740572,3046.642115,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,1,17,"Warmup",0.0363,1341.488078,1420.615644,1.446938,49.722507,81.418515,1.54483,3.950989,2900.230841,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,2,17,"Success",0.035301,1341.971723,1420.138699,1.492568,48.439751,75.098715,1.923185,5.636851,2894.743993,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,3,17,"Success",0.034021,1342.243157,1419.838665,1.458328,47.807732,73.247723,2.012735,5.625201,2892.275552,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,4,17,"Success",0.032171,1342.400319,1419.873396,1.508979,52.730954,73.676208,2.002775,5.682152,2897.914134,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,5,17,"Success",0.03919,1341.789012,1419.654863,1.448278,56.671274,81.385745,1.419648,3.870969,2906.286209,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,6,17,"Success",0.03523,1337.557309,1415.090715,1.379697,47.295266,71.379049,1.902904,5.685472,2880.333552,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,7,17,"Success",0.040881,1341.521469,1418.726901,1.513249,47.203805,71.327218,1.972235,5.664011,2887.976879,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,8,17,"Success",0.0373,1342.598462,1419.34984,1.511749,48.560122,71.741373,1.885604,5.677581,2891.369491,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,9,17,"Success",0.035171,1336.537316,1414.204504,1.481079,51.486659,160.030366,1.484488,4.211243,2969.478056,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,10,17,"Success",0.03802,1336.433105,1413.81617,1.415028,49.22434,73.597777,1.395408,5.673301,2881.600579,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",524288,0,0,11,17,"Success",0.035851,1336.163991,1414.089234,1.415167,48.127507,73.938921,1.773313,5.717532,2881.268006,8388608,0,8388608,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,0,18,"Warmup",0.02736,409.371073,518.620004,2.624073,58.525339,30.324918,4.071101,14.955756,1038.529184,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,1,18,"Warmup",0.03333,395.315147,489.179608,2.748564,36.046069,22.106866,4.082911,16.017229,965.537094,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,2,18,"Success",0.01961,395.52119,479.092622,2.752314,35.103697,25.210065,4.117241,15.988319,957.812568,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,3,18,"Success",0.032191,395.467099,479.065151,2.696274,72.626145,27.350471,4.162482,16.02853,997.436393,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,4,18,"Success",0.033751,396.003265,479.342255,2.754654,41.279835,25.470628,4.209152,16.230082,965.330542,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,5,18,"Success",0.03342,395.934266,480.494599,2.826915,64.712326,37.445057,4.199742,16.143692,1001.797697,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,6,18,"Success",0.03344,396.912728,480.429728,2.775275,61.108851,53.135093,4.198462,16.131031,1014.732538,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,7,18,"Success",0.0328,397.1556,480.486469,2.747275,64.421212,65.662109,4.174642,16.095451,1030.783288,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,8,18,"Success",0.03318,396.757586,480.478369,2.789825,58.241186,45.950692,4.168072,15.948989,1004.375819,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,9,18,"Success",0.03358,395.552671,479.442796,2.707413,35.186408,25.819632,4.102181,16.04807,958.900482,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,10,18,"Success",0.01983,395.784274,479.596748,2.725864,47.270339,25.161793,4.167802,16.044841,970.780581,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1048576,0,0,11,18,"Success",0.034051,395.573291,479.451526,2.770584,35.30166,23.654735,4.108741,16.159042,957.06148,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2097152,0,0,0,19,"Warmup",0.092021,1689.452656,2730.294274,65.921062,68.022409,46.796293,8.366655,22.987686,4631.941307,33554432,0,33554432,0,0
