; "SupportedThreads",272,"UsedThreads",272,"TotalMemory",101215670272,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536876047,"CurrentTimeLocal","Thu Sep 13 15:00:47 2018","Hostname","nid07929","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00028
; "Time_ContextDestroy [ms]", 0.00028
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",131072,0,0,5,15,"Success",0.022811,1.990175,1.917234,0.440146,0.173242,0.161052,0.385875,1.805683,6.900638,2097152,0,2097152,6.7180208571e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",131072,0,0,6,15,"Success",0.021831,1.958484,1.893424,0.434726,0.178212,0.158102,0.384985,1.023273,6.057517,2097152,0,2097152,6.7180208571e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",131072,0,0,7,15,"Success",0.02291,1.983115,1.876384,0.357874,0.161112,0.148552,0.357625,0.996202,5.908644,2097152,0,2097152,6.7180208571e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",131072,0,0,8,15,"Success",0.02236,2.121247,1.918314,0.359575,0.165552,0.143882,0.312364,1.829973,6.877467,2097152,0,2097152,6.7180208571e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",131072,0,0,9,15,"Success",0.02386,2.073836,1.874714,0.359634,0.163552,0.150032,0.312024,0.997833,5.959955,2097152,0,2097152,6.7180208571e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",131072,0,0,10,15,"Success",0.02216,2.122217,1.980795,0.359764,0.164942,0.146832,0.310534,0.813251,5.924625,2097152,0,2097152,6.7180208571e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",131072,0,0,11,15,"Success",0.023771,2.275308,1.991296,0.361354,0.162402,0.143492,0.312324,1.659211,6.933168,2097152,0,2097152,6.7180208571e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,0,16,"Warmup",0.020871,1.008942,0.903252,0.640808,0.355044,0.209113,0.578527,0.094582,3.815099,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,1,16,"Warmup",0.02355,1.103964,1.004813,0.752149,0.215483,0.237263,0.577357,0.664878,4.584077,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,2,16,"Success",0.02179,1.040883,1.043704,0.866721,0.218712,0.190543,0.574877,0.169652,4.131082,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,3,16,"Success",0.020631,0.983942,0.916732,0.753589,0.203563,0.186962,0.697819,0.705869,4.473237,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,4,16,"Success",0.02265,1.022923,0.912121,0.75487,0.210543,0.188992,0.577997,0.640388,4.333954,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,5,16,"Success",0.02281,1.064763,0.909372,0.81032,0.211303,0.188342,0.576307,0.100002,3.886999,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,6,16,"Success",0.022121,0.975082,1.052903,0.871761,0.224913,0.205213,0.628548,0.717649,4.70272,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,7,16,"Success",0.02139,0.963563,0.904921,0.75834,0.259723,0.208453,0.668908,0.123192,3.91246,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,8,16,"Success",0.02227,1.028583,0.918792,0.759489,0.207783,0.185502,0.575597,0.653209,4.355255,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,9,16,"Success",0.02239,1.098104,0.964632,0.812,0.215453,0.184152,0.575488,0.573197,4.450226,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,10,16,"Success",0.02059,1.042703,1.040683,0.855561,0.212823,0.184082,0.575807,0.096542,4.033671,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",262144,0,0,11,16,"Success",0.0215,0.974192,0.914622,0.76004,0.210022,0.238313,0.670759,0.82285,4.616478,4194304,0,4194304,6.7124064348e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,0,17,"Warmup",0.02092,3.599126,3.849548,1.314547,0.729859,0.613878,1.289126,1.716652,13.138876,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,1,17,"Warmup",0.02051,3.577755,3.9675,1.304797,0.570487,0.553297,1.314877,0.83962,12.154423,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,2,17,"Success",0.02066,3.562535,3.92468,1.361507,0.563537,0.553697,1.288916,1.55616,12.836722,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,3,17,"Success",0.02044,3.552905,3.91273,1.361307,0.575907,0.550737,1.286056,0.841211,12.106213,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,4,17,"Success",0.020891,3.599345,3.91922,1.361557,0.566027,0.563257,1.290266,1.382228,12.708171,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,5,17,"Success",0.020701,3.610105,3.91368,1.362277,0.559897,0.556657,1.288616,0.924942,12.242105,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,6,17,"Success",0.02073,3.617626,3.894969,1.307146,0.596188,0.556577,1.288966,1.256506,12.543828,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,7,17,"Success",0.020691,3.613795,3.871819,1.306347,0.605807,0.553927,1.290397,0.964782,12.232605,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,8,17,"Success",0.02127,3.675006,3.843179,1.388198,0.568487,0.603277,1.286927,1.257715,12.649459,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,9,17,"Success",0.020781,3.610995,3.753268,1.436198,0.552877,0.582667,1.288156,0.946442,12.197344,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,10,17,"Success",0.02144,3.755987,3.708117,1.5253,0.558497,0.536126,1.354217,1.250676,12.71652,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",524288,0,0,11,17,"Success",0.02101,3.740727,3.625466,1.535919,0.584938,0.563867,1.365277,0.926562,12.369246,8388608,0,8388608,5.6668056367e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,0,18,"Warmup",0.02124,1.880204,1.836873,2.765525,0.82694,0.79459,2.660304,0.591047,11.382343,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,1,18,"Warmup",0.02127,1.928354,1.724932,3.12531,0.789469,0.833411,2.638663,0.576388,11.643747,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,2,18,"Success",0.02122,1.768233,1.870553,2.973678,0.884411,0.879391,2.475261,0.513577,11.392134,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,3,18,"Success",0.02064,1.891324,1.785083,3.19889,0.78049,0.75031,2.598332,0.600418,11.630687,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,4,18,"Success",0.02236,1.851174,1.777102,3.14455,0.81338,0.861511,2.431581,0.161292,11.06825,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,5,18,"Success",0.02107,1.766272,1.886714,3.038859,0.87279,0.75664,2.487221,0.421086,11.256172,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,6,18,"Success",0.02073,1.912025,1.831133,3.125349,0.830441,0.771319,2.644784,0.457656,11.598527,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,7,18,"Success",0.02144,1.913184,1.787683,3.063179,0.769259,0.878922,2.484841,0.573267,11.497125,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,8,18,"Success",0.02087,1.766163,1.855053,3.066659,0.868551,0.743469,2.558613,0.540826,11.425774,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,9,18,"Success",0.020981,1.900634,1.716831,3.15589,0.7794,0.75386,2.615843,0.311654,11.260453,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,10,18,"Success",0.02203,1.840883,1.797823,3.067268,0.833921,0.855091,2.42902,0.364124,11.216291,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1048576,0,0,11,18,"Success",0.02097,1.810733,1.938444,3.525025,0.777639,0.74943,2.732044,0.527147,12.087122,16777216,0,16777216,5.8537307081e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,0,19,"Warmup",0.02369,7.172241,7.289032,5.56218,2.529442,2.545432,5.919455,0.890821,31.938823,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,1,19,"Warmup",0.02216,7.199661,7.1016,5.475059,2.684974,2.474811,5.889224,1.057324,31.911453,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,2,19,"Success",0.02245,7.287382,7.12866,5.5181,2.670603,2.490152,5.984305,1.032423,32.140105,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,3,19,"Success",0.02231,7.186281,7.1743,5.436799,2.859326,2.41642,6.066917,1.051703,32.220526,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,4,19,"Success",0.02261,7.229461,7.110139,5.562791,2.542632,2.41028,6.072777,1.082623,32.039614,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,5,19,"Success",0.02314,7.204391,6.999528,5.665762,2.546592,2.568792,5.886605,1.169504,32.070804,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,6,19,"Success",0.02234,7.1257,7.171531,5.57988,2.471561,2.700354,6.071187,1.135754,32.284407,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,7,19,"Success",0.0228,7.040429,7.17067,5.640661,2.448221,2.658894,5.845744,1.227695,32.061724,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,8,19,"Success",0.023751,7.199551,7.106559,5.55026,2.649544,2.587322,5.860824,1.200636,32.184957,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,9,19,"Success",0.023451,7.019598,7.158721,5.57662,2.470821,2.504611,5.869965,1.060003,31.69031,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,10,19,"Success",0.02241,7.155451,7.032688,5.427399,2.624173,2.560802,6.105278,1.113574,32.048225,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2097152,0,0,11,19,"Success",0.02244,7.220272,7.14695,5.613371,2.554272,2.510891,5.880965,1.044313,31.999894,33554432,0,33554432,5.3741454924e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,0,20,"Warmup",0.02105,3.628996,3.490754,11.657447,3.408383,3.437753,10.241339,0.500667,36.392529,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,1,20,"Warmup",0.02066,3.513074,3.644906,12.6036,3.474763,3.249411,9.832105,0.477096,36.821275,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,2,20,"Success",0.02068,3.724217,3.516555,12.939203,3.279481,3.669037,10.255029,0.489016,37.899798,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,3,20,"Success",0.02078,3.510905,3.636376,12.607379,3.514484,3.347052,10.066027,0.452416,37.161249,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,4,20,"Success",0.02042,3.699667,3.470634,12.891242,3.276892,3.393953,10.30484,0.451615,37.515283,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,5,20,"Success",0.02132,3.571675,3.631416,12.68717,3.533805,3.340962,10.178748,0.481446,37.452462,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,6,20,"Success",0.02035,3.732978,3.489434,12.918073,3.440313,3.534645,10.776266,0.526906,38.445215,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,7,20,"Success",0.02041,3.593336,3.667916,12.587949,3.603555,3.273142,10.161608,0.545427,37.459823,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,8,20,"Success",0.02027,3.667027,3.498404,12.944603,3.18624,3.509805,10.258569,0.457066,37.548014,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,9,20,"Success",0.0211,3.531434,3.609396,12.630119,3.595046,3.250281,10.233339,0.540237,37.417042,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,10,20,"Success",0.02068,3.700987,3.492014,12.853232,3.251331,3.500585,10.266619,0.453116,37.544564,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4194304,0,0,11,20,"Success",0.02086,3.524554,3.647596,12.570789,3.609955,3.276512,10.091887,0.566197,37.31463,67108864,0,67108864,7.1775830124e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,0,21,"Warmup",0.02099,10.083057,9.940096,23.347515,11.688487,10.605384,21.908196,1.000033,88.599868,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,1,21,"Warmup",0.02228,10.523483,10.25183,24.095384,9.724232,10.676445,21.879466,0.945112,88.124562,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,2,21,"Success",0.02217,10.362731,10.720565,24.102035,10.482612,10.33989,22.038918,0.72459,88.799731,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,3,21,"Success",0.02208,10.25961,10.650554,24.123395,10.399561,10.590204,21.921086,0.707989,88.680489,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,4,21,"Success",0.02318,10.595033,10.509643,24.160265,10.782906,10.121868,21.893276,0.827241,88.920052,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,5,21,"Success",0.02158,10.387471,10.840957,24.074604,10.524663,10.590613,21.954498,0.718399,89.119285,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,6,21,"Success",0.0229,10.27906,10.694195,24.104494,10.960678,10.26811,22.003167,0.709339,89.048543,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,7,21,"Success",0.021421,10.33381,10.579064,24.146935,10.860737,10.554833,22.022648,0.708339,89.234267,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,8,21,"Success",0.02219,10.585654,10.563923,24.116894,10.861668,9.709452,21.974238,0.82629,88.667029,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,9,21,"Success",0.021491,10.31887,10.843147,24.128084,10.570124,10.641084,21.919957,0.709529,89.158826,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,10,21,"Success",0.02276,10.320501,10.571933,24.154855,10.791186,10.27327,22.107229,0.727229,88.975123,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8388608,0,0,11,21,"Success",0.02243,10.32493,10.643435,24.168425,10.739985,10.499023,21.945477,0.715249,89.065114,134217728,0,134217728,6.1173607232e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,0,22,"Warmup",0.02162,0.131682,0.084901,0.00127,0.02543,0.00196,0.00042,0.382215,0.651878,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,1,22,"Warmup",0.022511,0.173342,0.113951,0.00137,0.00323,0.00168,0.00021,0.446866,0.76602,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,2,22,"Success",0.02428,0.172912,0.114722,0.00147,0.0033,0.00173,0.00021,0.435305,0.756739,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,3,22,"Success",0.02383,0.174083,0.099821,0.00124,0.003,0.0016,0.00016,0.384055,0.690149,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,4,22,"Success",0.018,0.128212,0.080961,0.00096,0.00281,0.00141,0.00015,0.420565,0.682009,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,5,22,"Success",0.02192,0.303664,0.084861,0.00136,0.00283,0.00153,0.00023,0.381865,0.80063,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,6,22,"Success",0.017451,0.126231,0.081251,0.00093,0.00283,0.00124,0.00015,0.370005,0.602178,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,7,22,"Success",0.015621,0.121831,0.081471,0.00087,0.00251,0.00146,0.00015,0.372155,0.597968,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,8,22,"Success",0.016281,0.119901,0.081731,0.0009,0.00243,0.00156,0.00015,0.429136,0.654189,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,9,22,"Success",0.02285,0.171912,0.113672,0.00165,0.0031,0.00159,0.0002,0.439105,0.756779,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,10,22,"Success",0.024371,0.173982,0.111931,0.00155,0.00308,0.00178,0.00025,0.412625,0.732229,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",9,0,0,11,22,"Success",0.01794,0.127251,0.078261,0.00098,0.00303,0.001501,0.00015,0.379254,0.610237,144,0,144,3.3866485435e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,0,35,"Warmup",0.02226,0.267763,0.213703,0.0014,0.042411,0.01929,0.00036,0.661418,1.231345,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,1,35,"Warmup",0.02447,0.262143,0.214763,0.00129,0.00815,0.00614,0.00023,0.653179,1.172875,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,2,35,"Success",0.02102,0.202743,0.165752,0.00108,0.00782,0.00527,0.00016,0.569967,0.975852,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,3,35,"Success",0.021201,0.201402,0.165952,0.00105,0.0069,0.00437,0.00016,0.572278,0.975223,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,4,35,"Success",0.01775,0.193733,0.165522,0.00061,0.00628,0.00341,0.00016,0.573427,0.962712,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,5,35,"Success",0.01803,0.191423,0.164412,0.0004,0.00589,0.00351,0.00018,0.569167,0.954802,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,6,35,"Success",0.01746,0.263064,0.210622,0.00128,0.007951,0.00542,0.00024,0.646848,1.155385,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,7,35,"Success",0.023471,0.258993,0.215923,0.0014,0.00828,0.00657,0.00034,0.632868,1.150295,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,8,35,"Success",0.02009,0.201373,0.167912,0.00094,0.00761,0.00477,0.00016,0.575767,0.980492,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,9,35,"Success",0.02232,0.251673,0.198182,0.00073,0.00698,0.00528,0.00017,0.571067,1.058343,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,10,35,"Success",0.01767,0.195762,0.164612,0.00048,0.006311,0.00386,0.00025,0.577257,0.967892,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",25,0,0,11,35,"Success",0.01673,0.191993,0.166812,0.00046,0.0061,0.00338,0.00017,0.569887,0.957122,400,0,400,6.0015029494e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,0,23,"Warmup",0.02067,0.181353,0.127691,0.00089,0.048301,0.03141,0.00046,0.470276,0.883121,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,1,23,"Warmup",0.01516,0.170272,0.128011,0.00047,0.005221,0.00318,0.00018,0.454615,0.778679,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,2,23,"Success",0.014621,0.164392,0.130301,0.00037,0.0048,0.00227,0.00018,0.526787,0.845441,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,3,23,"Success",0.01793,0.231193,0.170822,0.00154,0.00722,0.00546,0.0002,0.545177,0.981802,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,4,23,"Success",0.01995,0.228473,0.169752,0.00121,0.00691,0.005361,0.00024,0.462995,0.897111,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,5,23,"Success",0.014821,0.175972,0.129091,0.00055,0.00574,0.004401,0.00017,0.454975,0.7874,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,6,23,"Success",0.01786,0.196473,0.127731,0.00066,0.005891,0.00449,0.00023,0.459085,0.81444,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,7,23,"Success",0.01419,0.169232,0.128472,0.00042,0.00509,0.0027,0.00016,0.465716,0.78797,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,8,23,"Success",0.01416,0.162482,0.126882,0.00037,0.00486,0.00258,0.00024,0.465046,0.77829,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,9,23,"Success",0.01401,0.162952,0.127921,0.00048,0.0048,0.00224,0.00018,0.496497,0.81059,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,10,23,"Success",0.017731,0.220512,0.169962,0.00098,0.006231,0.00503,0.00028,0.529536,0.952302,432,0,432,4.7440051361e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"radix357",27,0,0,11,23,"Success",0.01833,0.226493,0.169392,0.00097,0.00735,0.00541,0.00023,0.531967,0.962652,432,0,432,4.7440051361e-17,0
