; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1545139284,"CurrentTimeLocal","Tue Dec 18 05:21:24 2018","Hostname","nid01333","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7.3e-05
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.011083,0.308308,0.254623,0.329941,0.172482,0.077874,0.056292,0.224686,1.435769,1048584,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.011097,0.254365,0.253685,0.331466,0.178367,0.078387,0.056227,0.207725,1.371861,1048584,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.011174,0.302605,0.260397,0.344858,0.17816,0.089263,0.056076,0.216104,1.459122,1048584,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,10,15,"Success",0.010907,0.264568,0.248593,0.329832,0.175236,0.077557,0.056588,0.220662,1.384476,1048584,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,11,15,"Success",0.010991,0.286678,0.2586,0.330111,0.17052,0.080205,0.054296,0.205272,1.39715,1048584,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.000945,0.375418,0.409868,0.08756,0.140294,0.13466,0.110113,0.009637,1.269108,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.001525,0.345584,0.339148,0.094621,0.127035,0.134255,0.110243,0.008617,1.161632,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,2,16,"Success",0.001322,0.353611,0.340565,0.094358,0.127569,0.133348,0.109059,0.00854,1.169097,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,3,16,"Success",0.000992,0.343673,0.339124,0.09474,0.127253,0.131551,0.110882,0.008919,1.157628,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,4,16,"Success",0.000873,0.342061,0.338315,0.095004,0.128758,0.13094,0.118534,0.008275,1.163359,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,5,16,"Success",0.000867,0.343374,0.338245,0.095333,0.127172,0.132199,0.109832,0.008753,1.156359,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,6,16,"Success",0.000873,0.34202,0.335925,0.095121,0.126517,0.129922,0.110274,0.008441,1.149612,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,7,16,"Success",0.000851,0.341373,0.347092,0.094131,0.125757,0.132104,0.110552,0.00901,1.161372,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,8,16,"Success",0.00139,0.341305,0.338445,0.096224,0.127292,0.131488,0.109792,0.008183,1.154916,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.000797,0.339393,0.338634,0.094771,0.126465,0.131532,0.10985,0.008041,1.149997,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.000946,0.341721,0.338172,0.094551,0.126874,0.133019,0.110915,0.008313,1.155074,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.001147,0.341782,0.338312,0.095551,0.125826,0.131741,0.111061,0.00857,1.154711,2097160,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.000827,0.656097,0.765833,0.17679,0.31395,0.278613,0.219734,0.0098,2.422449,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.001048,0.634664,0.638018,0.1832,0.285949,0.262278,0.21988,0.01004,2.235646,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.000903,0.633375,0.628642,0.185238,0.278616,0.260037,0.225792,0.010249,2.223441,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.00088,0.63165,0.625898,0.183591,0.281971,0.263175,0.220179,0.009372,2.217479,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.000878,0.640018,0.627722,0.184187,0.2779,0.263946,0.220027,0.009314,2.224584,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.001278,0.721556,0.670092,0.184115,0.293447,0.263028,0.220164,0.00949,2.363929,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.001298,0.631051,0.627666,0.183975,0.278894,0.263367,0.220042,0.009078,2.216248,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.000889,0.631606,0.627364,0.183903,0.271636,0.262006,0.220678,0.008735,2.207466,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.000897,0.639804,0.627694,0.184026,0.278182,0.260957,0.21995,0.008603,2.220848,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.001406,0.630197,0.626369,0.18317,0.29137,0.261689,0.2205,0.009416,2.224755,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.000835,0.631719,0.627333,0.184514,0.278288,0.265491,0.220672,0.009485,2.21915,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.001096,0.631043,0.627579,0.184209,0.269257,0.262549,0.221058,0.009204,2.206721,4194312,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.000851,1.096787,1.260671,0.365677,0.564676,0.469421,0.451377,0.008873,4.219011,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.000945,1.056888,1.043756,0.355135,0.50093,0.460696,0.45037,0.007981,3.877212,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.000846,1.06559,1.031258,0.356581,0.499844,0.463666,0.450057,0.007989,3.876411,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,3,18,"Success",0.000771,1.066561,1.032531,0.355376,0.500323,0.46394,0.450763,0.008563,3.879362,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,4,18,"Success",0.000744,1.060141,1.030588,0.356216,0.49909,0.474804,0.449546,0.008091,3.879722,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,5,18,"Success",0.00085,1.056749,1.029771,0.362911,0.502227,0.467794,0.448246,0.007715,3.87674,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,6,18,"Success",0.000835,1.052417,1.043692,0.354273,0.503446,0.464704,0.448699,0.008631,3.877265,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,7,18,"Success",0.000798,1.072079,1.031238,0.355187,0.500694,0.470837,0.448956,0.00841,3.888751,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,8,18,"Success",0.00072,1.05895,1.034448,0.355018,0.504074,0.467,0.456544,0.008041,3.885373,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.000722,1.055883,1.033962,0.352965,0.507344,0.473903,0.447092,0.007905,3.880316,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.000744,1.05627,1.040988,0.353217,0.50062,0.466943,0.448843,0.008444,3.876666,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.000681,1.064086,1.034557,0.353762,0.496199,0.464683,0.446932,0.00812,3.869578,8388616,0,4194304,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.001353,1.483551,1.801049,1.382483,1.069147,0.785025,1.06795,0.01883,7.610071,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.00122,1.467248,1.404431,1.513163,0.881183,0.773709,1.089262,0.010248,7.141083,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Success",0.000979,1.426875,1.403268,1.522057,0.862694,0.763913,1.079763,0.010339,7.070522,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Success",0.000935,1.478154,1.400254,1.514902,0.86361,0.780867,1.085134,0.009678,7.134036,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Success",0.001206,1.444879,1.401951,1.517217,0.858691,0.766852,1.084838,0.00953,7.085892,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Success",0.000756,1.42685,1.423557,1.509252,0.858218,0.777128,1.082878,0.010009,7.089362,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Success",0.000792,1.446176,1.40057,1.525422,0.862624,0.770261,1.085931,0.010074,7.102517,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Success",0.000758,1.445825,1.420661,1.523127,0.857833,0.771172,1.078824,0.010182,7.108906,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Success",0.000849,1.42516,1.401843,1.532307,0.8613,0.765827,1.06898,0.019114,7.075944,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Success",0.00098,1.424607,1.420617,1.514623,0.864045,0.77418,1.081881,0.010033,7.091619,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Success",0.00091,2.467332,1.416843,1.52864,0.863003,0.769608,1.091986,0.009751,8.148573,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Success",0.000882,1.448268,1.401164,1.516721,0.869082,0.767611,1.078258,0.0101,7.092627,16777224,0,8388608,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.001666,2.889883,3.438542,2.279179,2.527976,1.803478,1.970073,0.013692,14.925176,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.001908,2.904487,2.806722,2.288894,2.361102,1.809046,1.949329,0.013012,14.135164,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Success",0.001919,2.898082,2.80263,2.296936,2.337682,1.819062,1.959985,0.013217,14.130193,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Success",0.001457,2.882908,2.810059,2.289286,2.324644,1.807791,1.950144,0.013384,14.080573,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Success",0.00133,2.898368,2.817707,2.307644,2.480378,1.810626,1.9461,0.01233,14.275139,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Success",0.001349,2.889438,2.80972,2.294188,2.356043,1.799458,1.948685,0.012258,14.111833,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Success",0.001299,2.897299,2.810096,2.29045,2.359167,1.800143,1.944909,0.012767,14.116925,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Success",0.00159,2.896349,2.80816,2.285832,2.351333,1.801087,1.955528,0.013375,14.113899,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Success",0.001643,2.893674,2.813204,2.279906,2.356719,1.804474,1.94974,0.012444,14.11277,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Success",0.001606,2.886732,2.827412,2.28341,2.355963,2.068335,1.974684,0.012929,14.411698,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Success",0.001354,2.880472,2.829237,2.288023,2.365138,1.803661,1.954609,0.013467,14.136592,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Success",0.001554,2.870951,2.81627,2.288017,2.343221,1.792367,1.947442,0.013242,14.07368,33554440,0,16777216,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.014845,6.723477,6.77948,27.819668,239.288272,4.688156,3.71779,13.217631,302.250947,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.016272,8.504638,6.595575,27.803148,239.95034,4.671447,3.73797,13.151829,304.432364,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Success",0.017354,6.712626,6.578558,27.787524,237.331186,4.679733,3.754784,13.210138,300.07308,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Success",0.015948,7.552973,6.626908,27.828275,236.223694,4.679409,3.70668,13.238319,299.873535,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Success",0.015962,7.967685,6.617495,27.806325,239.094917,4.737207,3.751332,13.27619,303.268282,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,5,21,"Success",0.016278,7.490866,6.598228,27.804837,236.533859,4.743313,3.745812,13.236812,300.171274,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,6,21,"Success",0.015334,8.033957,6.57453,27.814438,239.83467,4.580669,3.744855,13.232766,303.832492,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,7,21,"Success",0.01552,7.936021,6.585646,27.796789,238.364857,4.697786,3.76776,13.227503,302.392931,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,8,21,"Success",0.016346,7.171437,6.589604,27.825881,239.315617,4.676435,3.758431,13.179138,302.534136,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,9,21,"Success",0.016465,8.116482,6.628583,27.801539,237.161543,4.67769,3.772445,13.226894,301.402914,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,10,21,"Success",0.015626,7.526652,6.602574,27.796189,237.5792,4.679328,3.75904,13.237591,301.197653,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,11,21,"Success",0.016212,6.747797,7.030716,27.836748,237.544319,4.672418,3.743169,13.272325,300.865398,67108872,0,33554432,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,0,22,"Warmup",0.000523,0.003925,0.001392,0.000101,0.000745,0.000807,6.1e-05,0.001603,0.009493,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,1,22,"Warmup",0.000385,0.002455,0.001129,6.6e-05,0.000247,0.000151,3e-05,0.001426,0.006161,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,2,22,"Success",0.000378,0.002324,0.001091,7.5e-05,0.000174,0.000148,2.2e-05,0.001387,0.005845,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,3,22,"Success",0.000366,0.002282,0.001084,7.6e-05,0.00018,0.000145,2.2e-05,0.001405,0.005803,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,4,22,"Success",0.000361,0.002313,0.001079,7.5e-05,0.000169,0.000136,2.4e-05,0.0014,0.005818,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,5,22,"Success",0.000358,0.002244,0.001101,7.7e-05,0.000179,0.000142,3e-05,0.001374,0.005745,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,6,22,"Success",0.000366,0.002234,0.00108,7.9e-05,0.000173,0.000146,3e-05,0.001403,0.005756,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,7,22,"Success",0.000365,0.002272,0.001072,7.4e-05,0.000163,0.000133,2.9e-05,0.001382,0.005748,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,8,22,"Success",0.000373,0.00232,0.001075,6.5e-05,0.000171,0.000128,3.1e-05,0.001389,0.005795,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,9,22,"Success",0.000355,0.002345,0.001079,7.9e-05,0.00017,0.000127,2.4e-05,0.001409,0.005836,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,10,22,"Success",0.00037,0.002257,0.001077,6.7e-05,0.000173,0.000126,3.1e-05,0.001375,0.005725,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",9,0,0,11,22,"Success",0.000362,0.002373,0.001074,7.6e-05,0.000202,0.000128,3.1e-05,0.001429,0.005909,76,0,36,2.8097899016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,0,35,"Warmup",0.000473,0.005471,0.002807,0.000133,0.001249,0.000961,6e-05,0.001836,0.013311,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,1,35,"Warmup",0.000437,0.003979,0.002269,9.4e-05,0.00048,0.000369,3.2e-05,0.001564,0.009476,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,2,35,"Success",0.000415,0.003842,0.002201,6e-05,0.000446,0.000359,3.2e-05,0.001549,0.009157,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,3,35,"Success",0.000402,0.003852,0.002182,7.2e-05,0.000446,0.000327,2.5e-05,0.001562,0.00912,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,4,35,"Success",0.000403,0.003876,0.002201,5.4e-05,0.000437,0.00033,3.3e-05,0.00157,0.009151,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,5,35,"Success",0.000416,0.003771,0.002243,6e-05,0.000429,0.000343,3.3e-05,0.00152,0.00906,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,6,35,"Success",0.000389,0.003803,0.002124,5.5e-05,0.000404,0.000348,3.4e-05,0.001537,0.008962,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,7,35,"Success",0.000436,0.003815,0.002143,6e-05,0.000444,0.000321,3.2e-05,0.001542,0.009029,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,8,35,"Success",0.000384,0.003805,0.002174,7.8e-05,0.000431,0.000337,3.2e-05,0.001556,0.009014,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,9,35,"Success",0.000438,0.003813,0.002164,8e-05,0.000422,0.000325,3.3e-05,0.001542,0.009058,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,10,35,"Success",0.000417,0.003831,0.002194,5.3e-05,0.000416,0.000329,3.3e-05,0.001525,0.009052,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",25,0,0,11,35,"Success",0.000392,0.003806,0.002132,5.5e-05,0.0004,0.000335,2.6e-05,0.001559,0.008966,204,0,100,3.9042938111e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,0,23,"Warmup",0.000488,0.005526,0.002813,0.000134,0.001015,0.000955,5.6e-05,0.001896,0.01319,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,1,23,"Warmup",0.000444,0.004114,0.002577,8.5e-05,0.000496,0.000498,4.4e-05,0.001771,0.010297,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,2,23,"Success",0.000413,0.003886,0.002485,7.7e-05,0.000427,0.000448,4.1e-05,0.001697,0.009752,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,3,23,"Success",0.000388,0.003838,0.002518,8e-05,0.000431,0.000429,4.6e-05,0.001691,0.009675,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,4,23,"Success",0.000398,0.003812,0.002496,7.9e-05,0.000422,0.000428,4.3e-05,0.001699,0.009649,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,5,23,"Success",0.000392,0.00392,0.002479,5.5e-05,0.00041,0.000393,3.2e-05,0.001687,0.009618,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,6,23,"Success",0.000404,0.003775,0.002476,6.3e-05,0.000415,0.000426,2.5e-05,0.001681,0.009506,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,7,23,"Success",0.000413,0.003845,0.002478,3.9e-05,0.000419,0.000436,3.2e-05,0.00168,0.009568,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,8,23,"Success",0.000394,0.003735,0.002429,5.4e-05,0.000407,0.000414,3.3e-05,0.001678,0.009388,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,9,23,"Success",0.000396,0.003838,0.002496,6.2e-05,0.000418,0.000436,3.3e-05,0.00168,0.009579,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,10,23,"Success",0.000392,0.003804,0.002464,4.8e-05,0.000406,0.000435,2.6e-05,0.001676,0.009487,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",27,0,0,11,23,"Success",0.000378,0.003794,0.002462,5.5e-05,0.000407,0.000424,3.4e-05,0.001677,0.009476,220,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",49,0,0,0,44,"Warmup",0.000566,0.006922,0.003375,0.000132,0.001137,0.001313,7.8e-05,0.001878,0.015729,396,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",49,0,0,1,44,"Warmup",0.000437,0.004927,0.003075,9.1e-05,0.00068,0.000592,5.3e-05,0.001647,0.011764,396,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",49,0,0,2,44,"Success",0.000397,0.00478,0.003021,9.6e-05,0.00068,0.000503,6e-05,0.001635,0.011411,396,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",49,0,0,3,44,"Success",0.000393,0.004775,0.003003,8.3e-05,0.000661,0.000497,4e-05,0.001612,0.011327,396,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",49,0,0,4,44,"Success",0.00035,0.004704,0.002969,9.1e-05,0.000671,0.000491,4e-05,0.001603,0.011174,396,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",49,0,0,5,44,"Success",0.00039,0.004718,0.002951,8.9e-05,0.00066,0.000492,4e-05,0.001611,0.011205,396,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",49,0,0,6,44,"Success",0.000399,0.004722,0.002923,9e-05,0.000653,0.000487,4e-05,0.001571,0.011148,396,0,196,3.7221962415e-08,0
