; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1537608790,"CurrentTimeLocal","Sat Sep 22 02:33:10 2018","Hostname","nid01287","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7.3e-05
; "Time_ContextDestroy [ms]", 8.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,5,40,"Success",0.006787,0.324422,0.29838,9.308997,21.955026,21.668459,1.792201,3.354639,58.709517,12754584,0,12754584,8.7738867879e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,6,40,"Success",0.006466,0.322645,0.299465,9.338379,22.170047,22.184684,1.464407,3.557722,59.344479,12754584,0,12754584,8.7738867879e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,7,40,"Success",0.00751,0.334835,0.312686,10.373681,21.79592,21.917028,1.992657,3.445014,60.179877,12754584,0,12754584,8.7738867879e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,8,40,"Success",0.006365,0.335754,0.314914,9.524224,22.602997,21.706955,2.009682,3.37883,59.880351,12754584,0,12754584,8.7738867879e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,9,40,"Success",0.00688,0.330993,0.315579,9.509569,22.229976,21.857273,2.011995,3.392361,59.655213,12754584,0,12754584,8.7738867879e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,10,40,"Success",0.007117,0.332001,0.317121,9.515198,21.71458,21.868125,2.016609,3.382678,59.154012,12754584,0,12754584,8.7738867879e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,11,40,"Success",0.006906,0.332082,0.308213,9.505405,21.708286,21.903602,2.002727,3.403107,59.170956,12754584,0,12754584,8.7738867879e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,0,41,"Warmup",0.01054,0.303624,0.313435,27.303931,66.729545,66.430816,4.309297,10.071287,175.474054,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,1,41,"Warmup",0.01222,0.370287,0.401509,31.600504,65.401336,66.06756,4.386523,10.107514,178.348723,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,2,41,"Success",0.010535,0.369299,0.401848,31.713581,66.350095,65.602366,4.385661,10.115058,178.949664,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,3,41,"Success",0.010327,0.372501,0.399561,31.599304,66.15489,65.131534,4.297926,10.100792,178.06815,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,4,41,"Success",0.01102,0.39696,0.401194,31.624338,64.820233,65.327346,4.312875,10.111428,177.006718,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,5,41,"Success",0.010319,0.371131,0.401819,31.624888,66.166373,65.408892,4.365472,10.107881,178.457939,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,6,41,"Success",0.011402,0.372913,0.400466,31.713432,66.074589,65.222913,4.353076,10.094635,178.244554,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,7,41,"Success",0.024098,0.371032,0.397795,31.588702,66.602773,65.823758,4.339737,10.115028,179.264155,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,8,41,"Success",0.012314,0.370873,0.399783,31.555133,65.748695,65.67442,4.391657,10.099445,178.253443,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,9,41,"Success",0.010856,0.372153,0.400793,31.599603,65.937688,64.628167,4.385743,10.154433,177.490754,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,10,41,"Success",0.010473,0.372284,0.402287,31.540319,66.676366,65.713584,4.385392,10.080837,179.182625,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,11,41,"Success",0.011047,0.37207,0.400094,31.652139,65.355864,64.894352,4.331287,10.122604,177.140576,38263752,0,38263752,9.9183926978e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,0,42,"Warmup",0.007665,0.703735,0.672906,82.507052,64.702308,58.923468,14.101959,29.230528,250.851381,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,1,42,"Warmup",0.008197,0.889835,0.873103,95.162985,63.982038,62.329727,13.949222,29.25071,266.447087,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,2,42,"Success",0.009074,0.87614,0.890472,95.041771,64.584488,60.13272,13.805267,29.298427,264.639919,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,3,42,"Success",0.009278,0.880539,0.873074,95.160582,64.449865,60.502355,14.145145,29.27077,265.293005,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,4,42,"Success",0.009148,0.874116,0.873572,95.102177,63.976622,60.688632,14.063407,29.22808,264.816949,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,5,42,"Success",0.00845,0.880123,0.874985,95.113452,65.257314,59.948131,14.085944,29.184433,265.354036,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,6,42,"Success",0.008843,0.884047,0.874071,95.039499,64.936863,60.393089,13.862498,29.253258,265.253366,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,7,42,"Success",0.008659,0.890888,0.873568,95.256676,64.305382,62.223253,13.881704,29.191525,266.633672,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,8,42,"Success",0.009041,0.882084,0.883026,95.100856,64.354747,60.713061,13.859958,29.249692,265.053673,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,9,42,"Success",0.009237,0.887653,0.891513,95.114443,65.439934,58.768581,14.06998,29.262675,264.445428,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,10,42,"Success",0.009388,0.886675,0.878279,95.103785,64.686704,62.174965,13.855149,29.26207,266.858252,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",14348907,0,0,11,42,"Success",0.007808,0.892197,0.873372,95.154097,64.556907,61.100221,13.844905,29.257555,265.688314,114791256,0,114791256,1.2173894178e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,0,0,"Warmup",0.000116,0.001697,0.000659,4e-05,9.7e-05,0.000114,2.1e-05,0.000819,0.003736,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,1,0,"Warmup",0.00015,0.00169,0.00066,4.2e-05,9.4e-05,0.000117,2.2e-05,0.000818,0.003768,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,2,0,"Success",0.000166,0.001673,0.000646,4.4e-05,9.7e-05,0.000117,2.3e-05,0.000821,0.003756,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,3,0,"Success",0.000158,0.00171,0.00065,4.4e-05,9.6e-05,0.000139,2.2e-05,0.000838,0.003831,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,4,0,"Success",0.000146,0.001663,0.000665,4.1e-05,9.9e-05,0.000134,2.4e-05,0.000815,0.003752,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,5,0,"Success",0.000134,0.001717,0.000679,4.3e-05,9.7e-05,0.000131,2.2e-05,0.000815,0.00381,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,6,0,"Success",0.00013,0.001708,0.000644,4.1e-05,9.9e-05,0.000136,2.2e-05,0.000806,0.003761,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,7,0,"Success",0.000131,0.001685,0.000661,4.1e-05,0.0001,0.000119,2.4e-05,0.000843,0.003788,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,8,0,"Success",0.000131,0.001627,0.000669,4.2e-05,9.8e-05,0.000112,2.4e-05,0.000827,0.003719,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,9,0,"Success",0.00012,0.001665,0.000655,4.1e-05,9.9e-05,0.000108,2.2e-05,0.000834,0.003716,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,10,0,"Success",0.000124,0.001693,0.000653,4e-05,9.9e-05,0.000115,2.1e-05,0.000857,0.003775,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",4,0,0,11,0,"Success",0.000132,0.001693,0.000651,4.1e-05,9.9e-05,0.000114,2.1e-05,0.000834,0.00376,24,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,0,1,"Warmup",0.000329,0.003029,0.001061,9.5e-05,0.000407,0.002119,4.2e-05,0.001541,0.008849,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,1,1,"Warmup",0.00022,0.001949,0.000881,7.4e-05,0.000153,0.000281,3e-05,0.000999,0.004782,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,2,1,"Success",0.000146,0.00178,0.000763,4.5e-05,0.000127,0.000206,2.2e-05,0.000917,0.004187,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,3,1,"Success",0.000145,0.001738,0.000769,4.7e-05,0.000122,0.00016,2.2e-05,0.000847,0.004021,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,4,1,"Success",0.000141,0.001706,0.000756,5.1e-05,9.9e-05,0.000133,2.1e-05,0.000842,0.003922,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,5,1,"Success",0.000141,0.001714,0.000761,4.9e-05,9.8e-05,0.00013,2.1e-05,0.000823,0.003909,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,6,1,"Success",0.000242,0.002153,0.000902,4.5e-05,0.000154,0.00016,2.9e-05,0.001105,0.004992,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,7,1,"Success",0.000149,0.001822,0.000857,3.8e-05,9.5e-05,0.000156,2.7e-05,0.000923,0.004237,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,8,1,"Success",0.000153,0.001787,0.000825,4.3e-05,9.5e-05,0.000135,2.9e-05,0.000901,0.004155,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,9,1,"Success",0.000162,0.001778,0.000841,4.3e-05,0.000106,0.000147,2.8e-05,0.000911,0.004203,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,10,1,"Success",0.000162,0.001758,0.000807,4.2e-05,0.000108,0.000146,2.7e-05,0.000883,0.004111,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",8,0,0,11,1,"Success",0.000186,0.001836,0.000895,4.2e-05,9.6e-05,0.000134,1.9e-05,0.000886,0.004282,40,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,0,2,"Warmup",0.000335,0.002953,0.000866,0.000121,0.000335,0.000354,4.3e-05,0.001187,0.006414,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,1,2,"Warmup",0.000225,0.001916,0.000724,8.3e-05,0.000172,0.000232,3.5e-05,0.000934,0.004521,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,2,2,"Success",0.000199,0.001736,0.000703,8.2e-05,0.000201,0.000242,3.6e-05,0.000886,0.00429,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,3,2,"Success",0.000176,0.00175,0.000709,6.7e-05,0.000134,0.000234,3.3e-05,0.000934,0.004219,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,4,2,"Success",0.000168,0.001801,0.000704,7e-05,0.000106,0.00019,3.4e-05,0.000937,0.004192,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,5,2,"Success",0.000195,0.00174,0.000685,5.9e-05,0.000119,0.000188,1.8e-05,0.000891,0.004099,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,6,2,"Success",0.000163,0.00176,0.000712,6e-05,0.000119,0.000185,3.1e-05,0.000896,0.004115,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,7,2,"Success",0.000187,0.001799,0.000689,7.1e-05,0.000121,0.000181,3e-05,0.000901,0.004136,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,8,2,"Success",0.000158,0.001693,0.000682,5.8e-05,0.000118,0.000188,1.9e-05,0.000888,0.00403,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,9,2,"Success",0.000173,0.001757,0.000699,7.1e-05,0.000121,0.000156,2.8e-05,0.00088,0.004054,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,10,2,"Success",0.000161,0.001775,0.000683,5.6e-05,0.000121,0.000187,2.9e-05,0.000921,0.004127,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",16,0,0,11,2,"Success",0.000158,0.001682,0.000704,6.7e-05,0.00012,0.000157,2.7e-05,0.000912,0.003995,72,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,0,3,"Warmup",0.000327,6.085735,0.002927,0.00012,0.004867,0.000718,6.6e-05,0.002892,6.097994,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,1,3,"Warmup",0.000266,0.002394,0.00094,8.8e-05,0.0004,0.000333,3.7e-05,0.001104,0.005778,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,2,3,"Success",0.000239,0.002079,0.00091,0.00012,0.000253,0.000236,3e-05,0.001058,0.005116,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,3,3,"Success",0.000218,0.002049,0.000895,8.6e-05,0.000256,0.000242,1.9e-05,0.001034,0.00504,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,4,3,"Success",0.000212,0.002008,0.00089,5.2e-05,0.000262,0.000239,3e-05,0.001038,0.004954,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,5,3,"Success",0.000238,0.001932,0.000842,5.2e-05,0.000251,0.000221,1.7e-05,0.000964,0.00474,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,6,3,"Success",0.000206,0.001904,0.000869,5.1e-05,0.000275,0.000233,3.1e-05,0.000984,0.004726,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,7,3,"Success",0.000232,0.001849,0.000867,5.4e-05,0.000268,0.000186,2.8e-05,0.000963,0.004639,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,8,3,"Success",0.000213,0.001928,0.000858,6.3e-05,0.000269,0.000231,3.1e-05,0.000968,0.004751,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,9,3,"Success",0.000219,0.001923,0.000884,6.3e-05,0.000251,0.000193,1.8e-05,0.000973,0.004718,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,10,3,"Success",0.000234,0.001895,0.000856,5.1e-05,0.00025,0.00022,2.9e-05,0.000988,0.004728,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",32,0,0,11,3,"Success",0.000227,0.001905,0.00087,6.1e-05,0.000267,0.000235,1.9e-05,0.000991,0.00476,136,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000281,0.003507,0.000981,0.000111,0.000473,0.000484,5e-05,0.00121,0.007314,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000195,0.002001,0.000855,5.6e-05,0.000234,0.000348,2.4e-05,0.001006,0.004935,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,2,4,"Success",0.000197,0.001891,0.00084,6.8e-05,0.000231,0.000246,3.3e-05,0.000998,0.004687,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,3,4,"Success",0.000165,0.001902,0.000844,6.7e-05,0.000226,0.000241,2.3e-05,0.00096,0.004619,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,4,4,"Success",0.000175,0.001908,0.000825,6.9e-05,0.000226,0.000242,3.1e-05,0.000965,0.004608,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,5,4,"Success",0.000186,0.001881,0.00083,6.9e-05,0.000194,0.00024,3.4e-05,0.000967,0.004572,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,6,4,"Success",0.000223,0.001902,0.000867,6.8e-05,0.000184,0.000239,3.2e-05,0.000941,0.004638,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,7,4,"Success",0.00019,0.001954,0.000844,6.7e-05,0.000196,0.00025,2e-05,0.000954,0.004655,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,8,4,"Success",0.000167,0.001915,0.000847,5.5e-05,0.000196,0.000234,3.4e-05,0.000926,0.004593,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,9,4,"Success",0.000193,0.001912,0.000843,6.9e-05,0.000194,0.00022,3.5e-05,0.000926,0.004588,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,10,4,"Success",0.000178,0.001914,0.000841,6.7e-05,0.000197,0.000245,3.1e-05,0.000934,0.004588,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",64,0,0,11,4,"Success",0.000186,0.001879,0.000862,6.8e-05,0.000196,0.000232,3.5e-05,0.000928,0.004565,264,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000294,0.003192,0.001085,9.2e-05,0.000555,0.000482,5.1e-05,0.001198,0.00719,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,1,5,"Warmup",0.000234,0.00214,0.000946,6e-05,0.000349,0.000344,3.5e-05,0.000991,0.00525,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,2,5,"Success",0.000203,0.002002,0.000957,4.9e-05,0.000337,0.000262,3.4e-05,0.001024,0.005038,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,3,5,"Success",0.000182,0.001969,0.000972,5.4e-05,0.000292,0.000288,2e-05,0.000988,0.004971,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,4,5,"Success",0.00019,0.001992,0.000968,4.8e-05,0.000307,0.000269,2.1e-05,0.000988,0.004967,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,5,5,"Success",0.000186,0.001957,0.000993,4.7e-05,0.00026,0.000244,2e-05,0.000968,0.004881,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,6,5,"Success",0.000197,0.002026,0.000978,4.5e-05,0.000273,0.000253,2e-05,0.000965,0.004963,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,7,5,"Success",0.00017,0.001959,0.000967,6.1e-05,0.000274,0.000247,3e-05,0.000937,0.00484,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,8,5,"Success",0.000173,0.002027,0.000991,5.6e-05,0.000273,0.000261,2e-05,0.000949,0.004941,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,9,5,"Success",0.000169,0.001973,0.000974,4.7e-05,0.000274,0.000273,1.9e-05,0.000959,0.004919,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,10,5,"Success",0.000192,0.001996,0.000979,4.7e-05,0.000294,0.000254,3.3e-05,0.000986,0.004978,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",128,0,0,11,5,"Success",0.00019,0.001946,0.000939,5.7e-05,0.000288,0.000256,3.3e-05,0.000994,0.004873,520,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000323,2.841754,0.010954,0.000237,0.008075,0.014657,9.6e-05,0.001677,2.878366,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000382,0.003753,0.001632,0.00012,0.000614,0.000677,4.3e-05,0.001112,0.008545,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,2,6,"Success",0.000232,0.002902,0.001451,7.4e-05,0.000484,0.000485,4e-05,0.001064,0.006932,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,3,6,"Success",0.000208,0.002923,0.001477,8.1e-05,0.00047,0.00044,4.3e-05,0.001008,0.006858,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,4,6,"Success",0.000208,0.002835,0.001411,8.7e-05,0.000446,0.000459,4.2e-05,0.001004,0.006689,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,5,6,"Success",0.000195,0.002773,0.001428,8.5e-05,0.000451,0.000454,4.1e-05,0.001,0.006609,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,6,6,"Success",0.0002,0.002783,0.001444,7.5e-05,0.000467,0.000455,4.2e-05,0.000968,0.006615,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,7,6,"Success",0.000212,0.002808,0.001428,8.2e-05,0.000449,0.000449,4.1e-05,0.000983,0.006643,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,8,6,"Success",0.000214,0.002848,0.001427,8e-05,0.000461,0.000474,4.1e-05,0.000964,0.006754,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,9,6,"Success",0.000233,0.002915,0.001431,7.8e-05,0.000451,0.000457,4.2e-05,0.000991,0.00679,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,10,6,"Success",0.000195,0.002927,0.001438,7.6e-05,0.000453,0.000448,4.2e-05,0.00099,0.006776,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",256,0,0,11,6,"Success",0.000195,0.002812,0.001417,7.7e-05,0.000472,0.000459,4.2e-05,0.000956,0.006611,1032,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000323,0.005831,0.002413,0.000216,0.001153,0.001037,7.2e-05,0.001364,0.012673,2056,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",512,0,0,1,7,"Warmup",0.000311,0.003576,0.002105,0.000221,0.00084,0.000714,5.1e-05,0.001114,0.009094,2056,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",512,0,0,2,7,"Success",0.000253,0.003425,0.002003,0.000159,0.000753,0.000682,6.2e-05,0.001074,0.008627,2056,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",512,0,0,3,7,"Success",0.000213,0.003348,0.002024,0.000184,0.000719,0.000727,6.1e-05,0.001108,0.008546,2056,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",512,0,0,4,7,"Success",0.00024,0.003339,0.002036,0.000155,0.000687,0.00066,4.9e-05,0.001042,0.00842,2056,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"powerof2",512,0,0,5,7,"Success",0.000238,0.003361,0.001991,0.000132,0.000693,0.000658,4.9e-05,0.001062,0.008402,2056,0,2048,0,0
